Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Nacionalitat,Valor
2004,01,10,72,No consta,0
2004,01,10,72,Àfrica,12
2004,01,10,72,Àsia,94
2004,01,10,73,Altres Europa,28524
2004,01,10,73,Amèrica Llatina,1195
2004,01,10,73,Amèrica del Nord,0
2004,01,10,73,Europa Occidental,0
2004,01,10,73,No consta,0
2004,01,10,73,Àfrica,57
2004,01,10,73,Àsia,127
2005,01,01,01,Altres Europa,27777
2005,01,01,01,Amèrica Llatina,5420
2005,01,01,01,Amèrica del Nord,103
2005,01,01,01,Europa Occidental,775
2005,01,01,01,No consta,0
2005,01,01,01,Oceania,0
2005,01,01,01,Àfrica,2613
2005,01,01,01,Àsia,10315
2005,01,01,02,Altres Europa,15336
2005,01,01,02,Amèrica Llatina,6018
2005,01,01,02,Amèrica del Nord,159
2005,01,01,02,Europa Occidental,675
2005,01,01,02,No consta,7
2005,01,01,02,Oceania,0
2005,01,01,02,Àfrica,1958
2005,01,01,02,Àsia,2789
2005,01,01,03,Altres Europa,12844
2005,01,01,03,Amèrica Llatina,1400
2005,01,01,03,Amèrica del Nord,5
2005,01,01,03,Europa Occidental,207
2005,01,01,03,No consta,0
2005,01,01,03,Oceania,0
2005,01,01,03,Àfrica,705
2005,01,01,03,Àsia,363
2005,01,01,04,Altres Europa,16496
2005,01,01,04,Amèrica Llatina,2610
2005,01,01,04,Amèrica del Nord,130
2005,01,01,04,Europa Occidental,702
2005,01,01,04,No consta,0
2005,01,01,04,Oceania,0
2005,01,01,04,Àfrica,1446
2005,01,01,04,Àsia,1221
2005,01,02,05,Altres Europa,26910
2005,01,02,05,Amèrica Llatina,2301
2005,01,02,05,Amèrica del Nord,25
2005,01,02,05,Europa Occidental,428
2005,01,02,05,No consta,0
2005,01,02,05,Oceania,0
2005,01,02,05,Àfrica,96
2005,01,02,05,Àsia,689
2005,01,02,06,Altres Europa,45558
2005,01,02,06,Amèrica Llatina,4559
2005,01,02,06,Amèrica del Nord,15
2005,01,02,06,Europa Occidental,353
2005,01,02,06,No consta,6
2005,01,02,06,Oceania,0
2005,01,02,06,Àfrica,272
2005,01,02,06,Àsia,580
2005,01,02,07,Altres Europa,37327
2005,01,02,07,Amèrica Llatina,2477
2005,01,02,07,Amèrica del Nord,148
2005,01,02,07,Europa Occidental,919
2005,01,02,07,No consta,0
2005,01,02,07,Oceania,0
2005,01,02,07,Àfrica,265
2005,01,02,07,Àsia,585
2005,01,02,08,Altres Europa,35948
2005,01,02,08,Amèrica Llatina,2960
2005,01,02,08,Amèrica del Nord,118
2005,01,02,08,Europa Occidental,763
2005,01,02,08,No consta,0
2005,01,02,08,Oceania,0
2005,01,02,08,Àfrica,67
2005,01,02,08,Àsia,921
2005,01,02,09,Altres Europa,51196
2005,01,02,09,Amèrica Llatina,4409
2005,01,02,09,Amèrica del Nord,37
2005,01,02,09,Europa Occidental,620
2005,01,02,09,No consta,0
2005,01,02,09,Oceania,0
2005,01,02,09,Àfrica,260
2005,01,02,09,Àsia,1119
2005,01,02,10,Altres Europa,33254
2005,01,02,10,Amèrica Llatina,2773
2005,01,02,10,Amèrica del Nord,32
2005,01,02,10,Europa Occidental,439
2005,01,02,10,No consta,0
2005,01,02,10,Oceania,0
2005,01,02,10,Àfrica,179
2005,01,02,10,Àsia,801
2005,01,03,11,Altres Europa,30690
2005,01,03,11,Amèrica Llatina,4369
2005,01,03,11,Amèrica del Nord,6
2005,01,03,11,Europa Occidental,376
2005,01,03,11,No consta,0
2005,01,03,11,Oceania,0
2005,01,03,11,Àfrica,1264
2005,01,03,11,Àsia,2209
2005,01,03,12,Altres Europa,1247
2005,01,03,12,Amèrica Llatina,16
2005,01,03,12,Europa Occidental,0
2005,01,03,12,Àfrica,25
2005,01,03,12,Àsia,5
2005,01,03,13,Altres Europa,26436
2005,01,03,13,Amèrica Llatina,1832
2005,01,03,13,Amèrica del Nord,0
2005,01,03,13,Europa Occidental,30
2005,01,03,13,No consta,0
2005,01,03,13,Àfrica,210
2005,01,03,13,Àsia,343
2005,01,03,14,Altres Europa,8826
2005,01,03,14,Amèrica Llatina,822
2005,01,03,14,Amèrica del Nord,0
2005,01,03,14,Europa Occidental,77
2005,01,03,14,No consta,0
2005,01,03,14,Àfrica,66
2005,01,03,14,Àsia,177
2005,01,03,15,Altres Europa,13200
2005,01,03,15,Amèrica Llatina,1360
2005,01,03,15,Amèrica del Nord,0
2005,01,03,15,Europa Occidental,114
2005,01,03,15,No consta,0
2005,01,03,15,Oceania,0
2005,01,03,15,Àfrica,152
2005,01,03,15,Àsia,443
2005,01,03,16,Altres Europa,16748
2005,01,03,16,Amèrica Llatina,1191
2005,01,03,16,Amèrica del Nord,0
2005,01,03,16,Europa Occidental,48
2005,01,03,16,Oceania,0
2005,01,03,16,Àfrica,172
2005,01,03,16,Àsia,203
2005,01,03,17,Altres Europa,21216
2005,01,03,17,Amèrica Llatina,2078
2005,01,03,17,Amèrica del Nord,0
2005,01,03,17,Europa Occidental,62
2005,01,03,17,No consta,0
2005,01,03,17,Àfrica,200
2005,01,03,17,Àsia,350
2005,01,03,18,Altres Europa,34831
2005,01,03,18,Amèrica Llatina,3064
2005,01,03,18,Amèrica del Nord,0
2005,01,03,18,Europa Occidental,174
2005,01,03,18,No consta,0
2005,01,03,18,Oceania,0
2005,01,03,18,Àfrica,417
2005,01,03,18,Àsia,659
2005,01,04,19,Altres Europa,42860
2005,01,04,19,Amèrica Llatina,1971
2005,01,04,19,Amèrica del Nord,23
2005,01,04,19,Europa Occidental,370
2005,01,04,19,No consta,0
2005,01,04,19,Oceania,0
2005,01,04,19,Àfrica,24
2005,01,04,19,Àsia,338
2005,01,04,20,Altres Europa,22611
2005,01,04,20,Amèrica Llatina,1248
2005,01,04,20,Amèrica del Nord,10
2005,01,04,20,Europa Occidental,135
2005,01,04,20,No consta,0
2005,01,04,20,Oceania,0
2005,01,04,20,Àfrica,46
2005,01,04,20,Àsia,127
2005,01,04,21,Altres Europa,10364
2005,01,04,21,Amèrica Llatina,368
2005,01,04,21,Amèrica del Nord,11
2005,01,04,21,Europa Occidental,521
2005,01,04,21,No consta,0
2005,01,04,21,Oceania,0
2005,01,04,21,Àfrica,24
2005,01,04,21,Àsia,291
2005,01,05,22,Altres Europa,3472
2005,01,05,22,Amèrica Llatina,80
2005,01,05,22,Amèrica del Nord,11
2005,01,05,22,Europa Occidental,110
2005,01,05,22,Oceania,0
2005,01,05,22,Àfrica,5
2005,01,05,22,Àsia,0
2005,01,05,23,Altres Europa,21125
2005,01,05,23,Amèrica Llatina,751
2005,01,05,23,Amèrica del Nord,127
2005,01,05,23,Europa Occidental,672
2005,01,05,23,No consta,0
2005,01,05,23,Oceania,0
2005,01,05,23,Àfrica,36
2005,01,05,23,Àsia,360
2005,01,05,24,Altres Europa,14151
2005,01,05,24,Amèrica Llatina,440
2005,01,05,24,Amèrica del Nord,54
2005,01,05,24,Europa Occidental,334
2005,01,05,24,No consta,0
2005,01,05,24,Àfrica,5
2005,01,05,24,Àsia,84
2005,01,05,25,Altres Europa,22023
2005,01,05,25,Amèrica Llatina,841
2005,01,05,25,Amèrica del Nord,59
2005,01,05,25,Europa Occidental,368
2005,01,05,25,No consta,0
2005,01,05,25,Oceania,0
2005,01,05,25,Àfrica,9
2005,01,05,25,Àsia,19
2005,01,05,26,Altres Europa,42094
2005,01,05,26,Amèrica Llatina,1786
2005,01,05,26,Amèrica del Nord,168
2005,01,05,26,Europa Occidental,884
2005,01,05,26,No consta,0
2005,01,05,26,Oceania,0
2005,01,05,26,Àfrica,9
2005,01,05,26,Àsia,459
2005,01,05,27,Altres Europa,26003
2005,01,05,27,Amèrica Llatina,1506
2005,01,05,27,Amèrica del Nord,48
2005,01,05,27,Europa Occidental,513
2005,01,05,27,No consta,0
2005,01,05,27,Oceania,0
2005,01,05,27,Àfrica,76
2005,01,05,27,Àsia,75
2005,01,06,28,Altres Europa,13835
2005,01,06,28,Amèrica Llatina,1114
2005,01,06,28,Amèrica del Nord,0
2005,01,06,28,Europa Occidental,221
2005,01,06,28,No consta,0
2005,01,06,28,Oceania,0
2005,01,06,28,Àfrica,36
2005,01,06,28,Àsia,66
2005,01,06,29,Altres Europa,6461
2005,01,06,29,Amèrica Llatina,401
2005,01,06,29,Amèrica del Nord,5
2005,01,06,29,Europa Occidental,91
2005,01,06,29,No consta,0
2005,01,06,29,Oceania,0
2005,01,06,29,Àfrica,56
2005,01,06,29,Àsia,18
2005,01,06,30,Altres Europa,12117
2005,01,06,30,Amèrica Llatina,677
2005,01,06,30,Amèrica del Nord,5
2005,01,06,30,Europa Occidental,128
2005,01,06,30,No consta,0
2005,01,06,30,Àfrica,17
2005,01,06,30,Àsia,37
2005,01,06,31,Altres Europa,43813
2005,01,06,31,Amèrica Llatina,3396
2005,01,06,31,Amèrica del Nord,51
2005,01,06,31,Europa Occidental,887
2005,01,06,31,No consta,0
2005,01,06,31,Oceania,0
2005,01,06,31,Àfrica,275
2005,01,06,31,Àsia,370
2005,01,06,32,Altres Europa,31509
2005,01,06,32,Amèrica Llatina,2005
2005,01,06,32,Amèrica del Nord,6
2005,01,06,32,Europa Occidental,320
2005,01,06,32,No consta,0
2005,01,06,32,Oceania,0
2005,01,06,32,Àfrica,122
2005,01,06,32,Àsia,175
2005,01,07,33,Altres Europa,23013
2005,01,07,33,Amèrica Llatina,1743
2005,01,07,33,Amèrica del Nord,0
2005,01,07,33,Europa Occidental,89
2005,01,07,33,No consta,0
2005,01,07,33,Oceania,0
2005,01,07,33,Àfrica,20
2005,01,07,33,Àsia,97
2005,01,07,34,Altres Europa,8252
2005,01,07,34,Amèrica Llatina,513
2005,01,07,34,Amèrica del Nord,0
2005,01,07,34,Europa Occidental,57
2005,01,07,34,No consta,0
2005,01,07,34,Oceania,0
2005,01,07,34,Àfrica,10
2005,01,07,34,Àsia,12
2005,01,07,35,Altres Europa,31981
2005,01,07,35,Amèrica Llatina,2322
2005,01,07,35,Amèrica del Nord,5
2005,01,07,35,Europa Occidental,185
2005,01,07,35,No consta,0
2005,01,07,35,Oceania,0
2005,01,07,35,Àfrica,154
2005,01,07,35,Àsia,97
2005,01,07,36,Altres Europa,9368
2005,01,07,36,Amèrica Llatina,190
2005,01,07,36,Amèrica del Nord,0
2005,01,07,36,Europa Occidental,26
2005,01,07,36,Oceania,0
2005,01,07,36,Àfrica,5
2005,01,07,36,Àsia,7
2005,01,07,37,Altres Europa,29723
2005,01,07,37,Amèrica Llatina,2165
2005,01,07,37,Amèrica del Nord,0
2005,01,07,37,Europa Occidental,13
2005,01,07,37,No consta,0
2005,01,07,37,Àfrica,217
2005,01,07,37,Àsia,119
2005,01,07,38,Altres Europa,10737
2005,01,07,38,Amèrica Llatina,929
2005,01,07,38,Amèrica del Nord,0
2005,01,07,38,Europa Occidental,28
2005,01,07,38,No consta,0
2005,01,07,38,Oceania,0
2005,01,07,38,Àfrica,133
2005,01,07,38,Àsia,98
2005,01,07,39,Altres Europa,6467
2005,01,07,39,Amèrica Llatina,480
2005,01,07,39,Amèrica del Nord,0
2005,01,07,39,Europa Occidental,29
2005,01,07,39,Àfrica,9
2005,01,07,39,Àsia,23
2005,01,07,40,Altres Europa,4770
2005,01,07,40,Amèrica Llatina,434
2005,01,07,40,Amèrica del Nord,0
2005,01,07,40,Europa Occidental,5
2005,01,07,40,Àfrica,0
2005,01,07,40,Àsia,0
2005,01,07,41,Altres Europa,5124
2005,01,07,41,Amèrica Llatina,449
2005,01,07,41,Amèrica del Nord,0
2005,01,07,41,Europa Occidental,13
2005,01,07,41,Àfrica,15
2005,01,07,41,Àsia,7
2005,01,07,42,Altres Europa,421
2005,01,07,42,Amèrica Llatina,28
2005,01,07,42,Europa Occidental,0
2005,01,07,42,Àsia,17
2005,01,07,43,Altres Europa,25021
2005,01,07,43,Amèrica Llatina,1074
2005,01,07,43,Amèrica del Nord,0
2005,01,07,43,Europa Occidental,40
2005,01,07,43,No consta,0
2005,01,07,43,Oceania,0
2005,01,07,43,Àfrica,57
2005,01,07,43,Àsia,128
2005,01,08,44,Altres Europa,23356
2005,01,08,44,Amèrica Llatina,1734
2005,01,08,44,Amèrica del Nord,0
2005,01,08,44,Europa Occidental,39
2005,01,08,44,No consta,0
2005,01,08,44,Oceania,0
2005,01,08,44,Àfrica,69
2005,01,08,44,Àsia,164
2005,01,08,45,Altres Europa,21365
2005,01,08,45,Amèrica Llatina,1421
2005,01,08,45,Amèrica del Nord,0
2005,01,08,45,Europa Occidental,0
2005,01,08,45,No consta,0
2005,01,08,45,Oceania,0
2005,01,08,45,Àfrica,161
2005,01,08,45,Àsia,46
2005,01,08,46,Altres Europa,12620
2005,01,08,46,Amèrica Llatina,2110
2005,01,08,46,Amèrica del Nord,0
2005,01,08,46,Europa Occidental,0
2005,01,08,46,No consta,0
2005,01,08,46,Oceania,0
2005,01,08,46,Àfrica,132
2005,01,08,46,Àsia,160
2005,01,08,47,Altres Europa,2062
2005,01,08,47,Amèrica Llatina,27
2005,01,08,47,Amèrica del Nord,0
2005,01,08,47,Europa Occidental,0
2005,01,08,47,Àfrica,0
2005,01,08,47,Àsia,0
2005,01,08,48,Altres Europa,15013
2005,01,08,48,Amèrica Llatina,626
2005,01,08,48,Amèrica del Nord,0
2005,01,08,48,Europa Occidental,12
2005,01,08,48,No consta,0
2005,01,08,48,Oceania,0
2005,01,08,48,Àfrica,5
2005,01,08,48,Àsia,19
2005,01,08,49,Altres Europa,7479
2005,01,08,49,Amèrica Llatina,150
2005,01,08,49,Amèrica del Nord,0
2005,01,08,49,Europa Occidental,0
2005,01,08,49,Àfrica,16
2005,01,08,49,Àsia,0
2005,01,08,50,Altres Europa,13663
2005,01,08,50,Amèrica Llatina,1407
2005,01,08,50,Europa Occidental,5
2005,01,08,50,Oceania,0
2005,01,08,50,Àfrica,289
2005,01,08,50,Àsia,174
2005,01,08,51,Altres Europa,10859
2005,01,08,51,Amèrica Llatina,907
2005,01,08,51,Amèrica del Nord,0
2005,01,08,51,Europa Occidental,0
2005,01,08,51,Àfrica,67
2005,01,08,51,Àsia,201
2005,01,08,52,Altres Europa,24154
2005,01,08,52,Amèrica Llatina,1712
2005,01,08,52,Amèrica del Nord,0
2005,01,08,52,Europa Occidental,5
2005,01,08,52,No consta,0
2005,01,08,52,Àfrica,159
2005,01,08,52,Àsia,332
2005,01,08,53,Altres Europa,6961
2005,01,08,53,Amèrica Llatina,593
2005,01,08,53,Amèrica del Nord,0
2005,01,08,53,Europa Occidental,0
2005,01,08,53,No consta,0
2005,01,08,53,Àfrica,186
2005,01,08,53,Àsia,158
2005,01,08,54,Altres Europa,2069
2005,01,08,54,Amèrica Llatina,58
2005,01,08,54,Europa Occidental,0
2005,01,08,54,Àfrica,44
2005,01,08,54,Àsia,24
2005,01,08,55,Altres Europa,7985
2005,01,08,55,Amèrica Llatina,1487
2005,01,08,55,Amèrica del Nord,0
2005,01,08,55,Europa Occidental,0
2005,01,08,55,No consta,0
2005,01,08,55,Oceania,0
2005,01,08,55,Àfrica,517
2005,01,08,55,Àsia,188
2005,01,08,56,Altres Europa,904
2005,01,08,56,Amèrica Llatina,23
2005,01,08,56,Europa Occidental,0
2005,01,08,56,Àfrica,28
2005,01,08,56,Àsia,0
2005,01,09,57,Altres Europa,7182
2005,01,09,57,Amèrica Llatina,938
2005,01,09,57,Amèrica del Nord,0
2005,01,09,57,Europa Occidental,0
2005,01,09,57,Àfrica,619
2005,01,09,57,Àsia,464
2005,01,09,58,Altres Europa,2302
2005,01,09,58,Amèrica Llatina,29
2005,01,09,58,Amèrica del Nord,0
2005,01,09,58,Europa Occidental,0
2005,01,09,58,Àfrica,23
2005,01,09,58,Àsia,5
2005,01,09,59,Altres Europa,10687
2005,01,09,59,Amèrica Llatina,635
2005,01,09,59,Europa Occidental,5
2005,01,09,59,Àfrica,156
2005,01,09,59,Àsia,116
2005,01,09,60,Altres Europa,51843
2005,01,09,60,Amèrica Llatina,2213
2005,01,09,60,Amèrica del Nord,0
2005,01,09,60,Europa Occidental,44
2005,01,09,60,No consta,0
2005,01,09,60,Oceania,0
2005,01,09,60,Àfrica,178
2005,01,09,60,Àsia,388
2005,01,09,61,Altres Europa,26142
2005,01,09,61,Amèrica Llatina,2042
2005,01,09,61,Amèrica del Nord,0
2005,01,09,61,Europa Occidental,10
2005,01,09,61,No consta,0
2005,01,09,61,Oceania,0
2005,01,09,61,Àfrica,100
2005,01,09,61,Àsia,135
2005,01,09,62,Altres Europa,12719
2005,01,09,62,Amèrica Llatina,764
2005,01,09,62,Amèrica del Nord,0
2005,01,09,62,Europa Occidental,12
2005,01,09,62,No consta,0
2005,01,09,62,Àfrica,77
2005,01,09,62,Àsia,47
2005,01,09,63,Altres Europa,19626
2005,01,09,63,Amèrica Llatina,1471
2005,01,09,63,Amèrica del Nord,0
2005,01,09,63,Europa Occidental,36
2005,01,09,63,No consta,0
2005,01,09,63,Àfrica,82
2005,01,09,63,Àsia,228
2005,01,10,64,Altres Europa,33801
2005,01,10,64,Amèrica Llatina,3189
2005,01,10,64,Amèrica del Nord,17
2005,01,10,64,Europa Occidental,112
2005,01,10,64,No consta,0
2005,01,10,64,Oceania,0
2005,01,10,64,Àfrica,331
2005,01,10,64,Àsia,420
2005,01,10,65,Altres Europa,24211
2005,01,10,65,Amèrica Llatina,1761
2005,01,10,65,Amèrica del Nord,5
2005,01,10,65,Europa Occidental,56
2005,01,10,65,Oceania,0
2005,01,10,65,Àfrica,218
2005,01,10,65,Àsia,182
2005,01,10,66,Altres Europa,11292
2005,01,10,66,Amèrica Llatina,1051
2005,01,10,66,Amèrica del Nord,7
2005,01,10,66,Europa Occidental,108
2005,01,10,66,No consta,13
2005,01,10,66,Oceania,0
2005,01,10,66,Àfrica,217
2005,01,10,66,Àsia,274
2005,01,10,67,Altres Europa,7557
2005,01,10,67,Amèrica Llatina,389
2005,01,10,67,Amèrica del Nord,41
2005,01,10,67,Europa Occidental,284
2005,01,10,67,No consta,17
2005,01,10,67,Oceania,0
2005,01,10,67,Àfrica,14
2005,01,10,67,Àsia,65
2005,01,10,68,Altres Europa,25866
2005,01,10,68,Amèrica Llatina,1445
2005,01,10,68,Amèrica del Nord,13
2005,01,10,68,Europa Occidental,243
2005,01,10,68,No consta,0
2005,01,10,68,Oceania,0
2005,01,10,68,Àfrica,430
2005,01,10,68,Àsia,563
2005,01,10,69,Altres Europa,8137
2005,01,10,69,Amèrica Llatina,332
2005,01,10,69,Amèrica del Nord,12
2005,01,10,69,Europa Occidental,145
2005,01,10,69,No consta,0
2005,01,10,69,Àfrica,10
2005,01,10,69,Àsia,78
2005,01,10,70,Altres Europa,18949
2005,01,10,70,Amèrica Llatina,1487
2005,01,10,70,Amèrica del Nord,0
2005,01,10,70,Europa Occidental,12
2005,01,10,70,No consta,5
2005,01,10,70,Oceania,0
2005,01,10,70,Àfrica,360
2005,01,10,70,Àsia,1059
2005,01,10,71,Altres Europa,16461
2005,01,10,71,Amèrica Llatina,898
2005,01,10,71,Amèrica del Nord,0
2005,01,10,71,Europa Occidental,22
2005,01,10,71,No consta,0
2005,01,10,71,Àfrica,244
2005,01,10,71,Àsia,170
2005,01,10,72,Altres Europa,24939
2005,01,10,72,Amèrica Llatina,1170
2005,01,10,72,Amèrica del Nord,5
2005,01,10,72,Europa Occidental,18
2005,01,10,72,No consta,0
2005,01,10,72,Àfrica,11
2005,01,10,72,Àsia,136
2005,01,10,73,Altres Europa,28013
2005,01,10,73,Amèrica Llatina,1349
2005,01,10,73,Amèrica del Nord,0
2005,01,10,73,Europa Occidental,5
2005,01,10,73,No consta,0
2005,01,10,73,Àfrica,66
2005,01,10,73,Àsia,198
2006,01,01,01,Altres Europa,27469
2006,01,01,01,Amèrica Llatina,5382
2006,01,01,01,Amèrica del Nord,124
2006,01,01,01,Europa Occidental,900
2006,01,01,01,No consta,0
2006,01,01,01,Oceania,0
2006,01,01,01,Àfrica,2549
2006,01,01,01,Àsia,11003
2006,01,01,02,Altres Europa,15519
2006,01,01,02,Amèrica Llatina,6079
2006,01,01,02,Amèrica del Nord,217
2006,01,01,02,Europa Occidental,779
2006,01,01,02,No consta,7
2006,01,01,02,Oceania,0
2006,01,01,02,Àfrica,1988
2006,01,01,02,Àsia,2820
2006,01,01,03,Altres Europa,12818
2006,01,01,03,Amèrica Llatina,1390
2006,01,01,03,Amèrica del Nord,14
2006,01,01,03,Europa Occidental,285
2006,01,01,03,No consta,0
2006,01,01,03,Oceania,0
2006,01,01,03,Àfrica,723
2006,01,01,03,Àsia,386
2006,01,01,04,Altres Europa,16634
2006,01,01,04,Amèrica Llatina,2623
2006,01,01,04,Amèrica del Nord,133
2006,01,01,04,Europa Occidental,844
2006,01,01,04,No consta,0
2006,01,01,04,Oceania,0
2006,01,01,04,Àfrica,1470
2006,01,01,04,Àsia,1298
2006,01,02,05,Altres Europa,26988
2006,01,02,05,Amèrica Llatina,2511
2006,01,02,05,Amèrica del Nord,16
2006,01,02,05,Europa Occidental,496
2006,01,02,05,No consta,0
2006,01,02,05,Oceania,0
2006,01,02,05,Àfrica,149
2006,01,02,05,Àsia,862
2006,01,02,06,Altres Europa,45533
2006,01,02,06,Amèrica Llatina,4710
2006,01,02,06,Amèrica del Nord,19
2006,01,02,06,Europa Occidental,428
2006,01,02,06,No consta,0
2006,01,02,06,Oceania,0
2006,01,02,06,Àfrica,251
2006,01,02,06,Àsia,766
2006,01,02,07,Altres Europa,37315
2006,01,02,07,Amèrica Llatina,2662
2006,01,02,07,Amèrica del Nord,202
2006,01,02,07,Europa Occidental,1103
2006,01,02,07,No consta,0
2006,01,02,07,Oceania,0
2006,01,02,07,Àfrica,240
2006,01,02,07,Àsia,689
2006,01,02,08,Altres Europa,35883
2006,01,02,08,Amèrica Llatina,3200
2006,01,02,08,Amèrica del Nord,159
2006,01,02,08,Europa Occidental,879
2006,01,02,08,No consta,0
2006,01,02,08,Oceania,0
2006,01,02,08,Àfrica,68
2006,01,02,08,Àsia,898
2006,01,02,09,Altres Europa,51343
2006,01,02,09,Amèrica Llatina,4679
2006,01,02,09,Amèrica del Nord,65
2006,01,02,09,Europa Occidental,710
2006,01,02,09,No consta,0
2006,01,02,09,Oceania,0
2006,01,02,09,Àfrica,243
2006,01,02,09,Àsia,1223
2006,01,02,10,Altres Europa,33086
2006,01,02,10,Amèrica Llatina,2952
2006,01,02,10,Amèrica del Nord,36
2006,01,02,10,Europa Occidental,546
2006,01,02,10,No consta,0
2006,01,02,10,Oceania,0
2006,01,02,10,Àfrica,185
2006,01,02,10,Àsia,873
2006,01,03,11,Altres Europa,30862
2006,01,03,11,Amèrica Llatina,4551
2006,01,03,11,Amèrica del Nord,6
2006,01,03,11,Europa Occidental,503
2006,01,03,11,No consta,0
2006,01,03,11,Oceania,0
2006,01,03,11,Àfrica,1293
2006,01,03,11,Àsia,2639
2006,01,03,12,Altres Europa,1177
2006,01,03,12,Amèrica Llatina,25
2006,01,03,12,Amèrica del Nord,0
2006,01,03,12,Europa Occidental,0
2006,01,03,12,Àfrica,30
2006,01,03,12,Àsia,6
2006,01,03,13,Altres Europa,26286
2006,01,03,13,Amèrica Llatina,2019
2006,01,03,13,Amèrica del Nord,0
2006,01,03,13,Europa Occidental,18
2006,01,03,13,No consta,0
2006,01,03,13,Oceania,0
2006,01,03,13,Àfrica,250
2006,01,03,13,Àsia,590
2006,01,03,14,Altres Europa,8723
2006,01,03,14,Amèrica Llatina,933
2006,01,03,14,Amèrica del Nord,0
2006,01,03,14,Europa Occidental,85
2006,01,03,14,No consta,0
2006,01,03,14,Àfrica,68
2006,01,03,14,Àsia,208
2006,01,03,15,Altres Europa,13284
2006,01,03,15,Amèrica Llatina,1489
2006,01,03,15,Amèrica del Nord,5
2006,01,03,15,Europa Occidental,140
2006,01,03,15,No consta,0
2006,01,03,15,Oceania,0
2006,01,03,15,Àfrica,198
2006,01,03,15,Àsia,533
2006,01,03,16,Altres Europa,16551
2006,01,03,16,Amèrica Llatina,1357
2006,01,03,16,Amèrica del Nord,0
2006,01,03,16,Europa Occidental,49
2006,01,03,16,Àfrica,208
2006,01,03,16,Àsia,254
2006,01,03,17,Altres Europa,21182
2006,01,03,17,Amèrica Llatina,2298
2006,01,03,17,Amèrica del Nord,0
2006,01,03,17,Europa Occidental,84
2006,01,03,17,No consta,0
2006,01,03,17,Oceania,0
2006,01,03,17,Àfrica,212
2006,01,03,17,Àsia,411
2006,01,03,18,Altres Europa,34743
2006,01,03,18,Amèrica Llatina,3352
2006,01,03,18,Amèrica del Nord,5
2006,01,03,18,Europa Occidental,237
2006,01,03,18,No consta,0
2006,01,03,18,Oceania,0
2006,01,03,18,Àfrica,426
2006,01,03,18,Àsia,863
2006,01,04,19,Altres Europa,42808
2006,01,04,19,Amèrica Llatina,2212
2006,01,04,19,Amèrica del Nord,27
2006,01,04,19,Europa Occidental,413
2006,01,04,19,No consta,0
2006,01,04,19,Oceania,0
2006,01,04,19,Àfrica,65
2006,01,04,19,Àsia,347
2006,01,04,20,Altres Europa,22177
2006,01,04,20,Amèrica Llatina,1337
2006,01,04,20,Amèrica del Nord,5
2006,01,04,20,Europa Occidental,165
2006,01,04,20,No consta,0
2006,01,04,20,Àfrica,61
2006,01,04,20,Àsia,142
2006,01,04,21,Altres Europa,10215
2006,01,04,21,Amèrica Llatina,436
2006,01,04,21,Amèrica del Nord,15
2006,01,04,21,Europa Occidental,562
2006,01,04,21,No consta,0
2006,01,04,21,Oceania,0
2006,01,04,21,Àfrica,18
2006,01,04,21,Àsia,286
2006,01,05,22,Altres Europa,3576
2006,01,05,22,Amèrica Llatina,100
2006,01,05,22,Amèrica del Nord,14
2006,01,05,22,Europa Occidental,120
2006,01,05,22,Oceania,0
2006,01,05,22,Àfrica,6
2006,01,05,22,Àsia,0
2006,01,05,23,Altres Europa,20979
2006,01,05,23,Amèrica Llatina,794
2006,01,05,23,Amèrica del Nord,103
2006,01,05,23,Europa Occidental,699
2006,01,05,23,No consta,0
2006,01,05,23,Oceania,0
2006,01,05,23,Àfrica,30
2006,01,05,23,Àsia,378
2006,01,05,24,Altres Europa,14021
2006,01,05,24,Amèrica Llatina,468
2006,01,05,24,Amèrica del Nord,65
2006,01,05,24,Europa Occidental,365
2006,01,05,24,No consta,0
2006,01,05,24,Àfrica,5
2006,01,05,24,Àsia,127
2006,01,05,25,Altres Europa,21862
2006,01,05,25,Amèrica Llatina,918
2006,01,05,25,Amèrica del Nord,60
2006,01,05,25,Europa Occidental,397
2006,01,05,25,No consta,0
2006,01,05,25,Oceania,0
