Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Domicili,Valor
2022,01,08,51,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,29
2022,01,08,51,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,170
2022,01,08,51,Dues persones: una de 18-64 anys i l'altra de 65 i més,316
2022,01,08,51,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,622
2022,01,08,51,Un home de 18 a 64 anys,425
2022,01,08,51,Un home de 65 anys i més,198
2022,01,08,51,Una dona de 18 a 64 anys,424
2022,01,08,51,Una dona de 65 anys i més,584
2022,01,08,52,Altres domicilis amb una o més persones menors de 18 anys,891
2022,01,08,52,Dues persones de 18 a 64 anys,1159
2022,01,08,52,Dues persones de 65 anys i més,1234
2022,01,08,52,Dues persones o més totes majors de 18 anys,1977
2022,01,08,52,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,47
2022,01,08,52,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,285
2022,01,08,52,Dues persones: una de 18-64 anys i l'altra de 65 i més,650
2022,01,08,52,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1326
2022,01,08,52,Un home de 18 a 64 anys,740
2022,01,08,52,Un home de 65 anys i més,448
2022,01,08,52,Una dona de 18 a 64 anys,681
2022,01,08,52,Una dona de 65 anys i més,1279
2022,01,08,53,Altres domicilis amb una o més persones menors de 18 anys,319
2022,01,08,53,Dues persones de 18 a 64 anys,383
2022,01,08,53,Dues persones de 65 anys i més,153
2022,01,08,53,Dues persones o més totes majors de 18 anys,518
2022,01,08,53,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,13
2022,01,08,53,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,99
2022,01,08,53,Dues persones: una de 18-64 anys i l'altra de 65 i més,197
2022,01,08,53,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,336
2022,01,08,53,Un home de 18 a 64 anys,282
2022,01,08,53,Un home de 65 anys i més,123
2022,01,08,53,Una dona de 18 a 64 anys,213
2022,01,08,53,Una dona de 65 anys i més,285
2022,01,08,54,Altres domicilis amb una o més persones menors de 18 anys,159
2022,01,08,54,Dues persones de 18 a 64 anys,127
2022,01,08,54,Dues persones de 65 anys i més,33
2022,01,08,54,Dues persones o més totes majors de 18 anys,186
2022,01,08,54,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,6
2022,01,08,54,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,55
2022,01,08,54,Dues persones: una de 18-64 anys i l'altra de 65 i més,52
2022,01,08,54,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,128
2022,01,08,54,Un home de 18 a 64 anys,101
2022,01,08,54,Un home de 65 anys i més,33
2022,01,08,54,Una dona de 18 a 64 anys,52
2022,01,08,54,Una dona de 65 anys i més,53
2022,01,08,55,Altres domicilis amb una o més persones menors de 18 anys,534
2022,01,08,55,Dues persones de 18 a 64 anys,357
2022,01,08,55,Dues persones de 65 anys i més,325
2022,01,08,55,Dues persones o més totes majors de 18 anys,681
2022,01,08,55,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,9
2022,01,08,55,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,161
2022,01,08,55,Dues persones: una de 18-64 anys i l'altra de 65 i més,215
2022,01,08,55,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,572
2022,01,08,55,Un home de 18 a 64 anys,242
2022,01,08,55,Un home de 65 anys i més,96
2022,01,08,55,Una dona de 18 a 64 anys,176
2022,01,08,55,Una dona de 65 anys i més,331
2022,01,08,56,Altres domicilis amb una o més persones menors de 18 anys,62
2022,01,08,56,Dues persones de 18 a 64 anys,65
2022,01,08,56,Dues persones de 65 anys i més,27
2022,01,08,56,Dues persones o més totes majors de 18 anys,73
2022,01,08,56,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,3
2022,01,08,56,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,22
2022,01,08,56,Dues persones: una de 18-64 anys i l'altra de 65 i més,35
2022,01,08,56,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,77
2022,01,08,56,Un home de 18 a 64 anys,61
2022,01,08,56,Un home de 65 anys i més,11
2022,01,08,56,Una dona de 18 a 64 anys,31
2022,01,08,56,Una dona de 65 anys i més,23
2022,01,09,57,Altres domicilis amb una o més persones menors de 18 anys,510
2022,01,09,57,Dues persones de 18 a 64 anys,396
2022,01,09,57,Dues persones de 65 anys i més,267
2022,01,09,57,Dues persones o més totes majors de 18 anys,668
2022,01,09,57,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,20
2022,01,09,57,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,118
2022,01,09,57,Dues persones: una de 18-64 anys i l'altra de 65 i més,165
2022,01,09,57,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,540
2022,01,09,57,Un home de 18 a 64 anys,333
2022,01,09,57,Un home de 65 anys i més,96
2022,01,09,57,Una dona de 18 a 64 anys,202
2022,01,09,57,Una dona de 65 anys i més,246
2022,01,09,58,Altres domicilis amb una o més persones menors de 18 anys,113
2022,01,09,58,Dues persones de 18 a 64 anys,129
2022,01,09,58,Dues persones de 65 anys i més,58
2022,01,09,58,Dues persones o més totes majors de 18 anys,166
2022,01,09,58,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,3
2022,01,09,58,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,37
2022,01,09,58,Dues persones: una de 18-64 anys i l'altra de 65 i més,62
2022,01,09,58,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,134
2022,01,09,58,Un home de 18 a 64 anys,101
2022,01,09,58,Un home de 65 anys i més,51
2022,01,09,58,Una dona de 18 a 64 anys,77
2022,01,09,58,Una dona de 65 anys i més,73
2022,01,09,59,Altres domicilis amb una o més persones menors de 18 anys,432
2022,01,09,59,Dues persones de 18 a 64 anys,502
2022,01,09,59,Dues persones de 65 anys i més,357
2022,01,09,59,Dues persones o més totes majors de 18 anys,819
2022,01,09,59,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,28
2022,01,09,59,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,154
2022,01,09,59,Dues persones: una de 18-64 anys i l'altra de 65 i més,257
2022,01,09,59,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,841
2022,01,09,59,Un home de 18 a 64 anys,370
2022,01,09,59,Un home de 65 anys i més,122
2022,01,09,59,Una dona de 18 a 64 anys,234
2022,01,09,59,Una dona de 65 anys i més,390
2022,01,09,60,Altres domicilis amb una o més persones menors de 18 anys,1405
2022,01,09,60,Dues persones de 18 a 64 anys,2899
2022,01,09,60,Dues persones de 65 anys i més,2588
2022,01,09,60,Dues persones o més totes majors de 18 anys,4267
2022,01,09,60,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,121
2022,01,09,60,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,659
2022,01,09,60,Dues persones: una de 18-64 anys i l'altra de 65 i més,1334
2022,01,09,60,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,3781
2022,01,09,60,Un home de 18 a 64 anys,1840
2022,01,09,60,Un home de 65 anys i més,800
2022,01,09,60,Una dona de 18 a 64 anys,1817
2022,01,09,60,Una dona de 65 anys i més,2420
2022,01,09,61,Altres domicilis amb una o més persones menors de 18 anys,842
2022,01,09,61,Dues persones de 18 a 64 anys,1402
2022,01,09,61,Dues persones de 65 anys i més,1393
2022,01,09,61,Dues persones o més totes majors de 18 anys,2345
2022,01,09,61,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,51
2022,01,09,61,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,292
2022,01,09,61,Dues persones: una de 18-64 anys i l'altra de 65 i més,710
2022,01,09,61,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1520
2022,01,09,61,Un home de 18 a 64 anys,841
2022,01,09,61,Un home de 65 anys i més,433
2022,01,09,61,Una dona de 18 a 64 anys,832
2022,01,09,61,Una dona de 65 anys i més,1317
2022,01,09,62,Altres domicilis amb una o més persones menors de 18 anys,376
2022,01,09,62,Dues persones de 18 a 64 anys,768
2022,01,09,62,Dues persones de 65 anys i més,500
2022,01,09,62,Dues persones o més totes majors de 18 anys,1093
2022,01,09,62,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,22
2022,01,09,62,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,131
2022,01,09,62,Dues persones: una de 18-64 anys i l'altra de 65 i més,361
2022,01,09,62,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,853
2022,01,09,62,Un home de 18 a 64 anys,522
2022,01,09,62,Un home de 65 anys i més,200
2022,01,09,62,Una dona de 18 a 64 anys,448
2022,01,09,62,Una dona de 65 anys i més,677
2022,01,09,63,Altres domicilis amb una o més persones menors de 18 anys,662
2022,01,09,63,Dues persones de 18 a 64 anys,1077
2022,01,09,63,Dues persones de 65 anys i més,957
2022,01,09,63,Dues persones o més totes majors de 18 anys,1757
2022,01,09,63,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,49
2022,01,09,63,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,190
2022,01,09,63,Dues persones: una de 18-64 anys i l'altra de 65 i més,519
2022,01,09,63,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1118
2022,01,09,63,Un home de 18 a 64 anys,649
2022,01,09,63,Un home de 65 anys i més,308
2022,01,09,63,Una dona de 18 a 64 anys,652
2022,01,09,63,Una dona de 65 anys i més,1131
2022,01,10,64,Altres domicilis amb una o més persones menors de 18 anys,976
2022,01,10,64,Dues persones de 18 a 64 anys,2305
2022,01,10,64,Dues persones de 65 anys i més,1577
2022,01,10,64,Dues persones o més totes majors de 18 anys,3005
2022,01,10,64,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,62
2022,01,10,64,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,326
2022,01,10,64,Dues persones: una de 18-64 anys i l'altra de 65 i més,904
2022,01,10,64,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1841
2022,01,10,64,Un home de 18 a 64 anys,1444
2022,01,10,64,Un home de 65 anys i més,565
2022,01,10,64,Una dona de 18 a 64 anys,1537
2022,01,10,64,Una dona de 65 anys i més,1849
2022,01,10,65,Altres domicilis amb una o més persones menors de 18 anys,708
2022,01,10,65,Dues persones de 18 a 64 anys,1358
2022,01,10,65,Dues persones de 65 anys i més,1047
2022,01,10,65,Dues persones o més totes majors de 18 anys,2227
2022,01,10,65,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,42
2022,01,10,65,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,259
2022,01,10,65,Dues persones: una de 18-64 anys i l'altra de 65 i més,636
2022,01,10,65,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1393
2022,01,10,65,Un home de 18 a 64 anys,884
2022,01,10,65,Un home de 65 anys i més,304
2022,01,10,65,Una dona de 18 a 64 anys,866
2022,01,10,65,Una dona de 65 anys i més,1043
2022,01,10,66,Altres domicilis amb una o més persones menors de 18 anys,339
2022,01,10,66,Dues persones de 18 a 64 anys,951
2022,01,10,66,Dues persones de 65 anys i més,545
2022,01,10,66,Dues persones o més totes majors de 18 anys,1173
2022,01,10,66,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,42
2022,01,10,66,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,163
2022,01,10,66,Dues persones: una de 18-64 anys i l'altra de 65 i més,359
2022,01,10,66,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,933
2022,01,10,66,Un home de 18 a 64 anys,658
2022,01,10,66,Un home de 65 anys i més,237
2022,01,10,66,Una dona de 18 a 64 anys,557
2022,01,10,66,Una dona de 65 anys i més,619
2022,01,10,67,Altres domicilis amb una o més persones menors de 18 anys,251
2022,01,10,67,Dues persones de 18 a 64 anys,448
2022,01,10,67,Dues persones de 65 anys i més,292
2022,01,10,67,Dues persones o més totes majors de 18 anys,837
2022,01,10,67,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,30
2022,01,10,67,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,100
2022,01,10,67,Dues persones: una de 18-64 anys i l'altra de 65 i més,156
2022,01,10,67,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,567
2022,01,10,67,Un home de 18 a 64 anys,307
2022,01,10,67,Un home de 65 anys i més,117
2022,01,10,67,Una dona de 18 a 64 anys,248
2022,01,10,67,Una dona de 65 anys i més,226
2022,01,10,68,Altres domicilis amb una o més persones menors de 18 anys,968
2022,01,10,68,Dues persones de 18 a 64 anys,2073
2022,01,10,68,Dues persones de 65 anys i més,908
2022,01,10,68,Dues persones o més totes majors de 18 anys,2301
2022,01,10,68,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,101
2022,01,10,68,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,406
2022,01,10,68,Dues persones: una de 18-64 anys i l'altra de 65 i més,596
2022,01,10,68,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2377
2022,01,10,68,Un home de 18 a 64 anys,1408
2022,01,10,68,Un home de 65 anys i més,386
2022,01,10,68,Una dona de 18 a 64 anys,1276
2022,01,10,68,Una dona de 65 anys i més,1036
2022,01,10,69,Altres domicilis amb una o més persones menors de 18 anys,352
2022,01,10,69,Dues persones de 18 a 64 anys,757
2022,01,10,69,Dues persones de 65 anys i més,377
2022,01,10,69,Dues persones o més totes majors de 18 anys,759
2022,01,10,69,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,46
2022,01,10,69,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,194
2022,01,10,69,Dues persones: una de 18-64 anys i l'altra de 65 i més,230
2022,01,10,69,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1110
2022,01,10,69,Un home de 18 a 64 anys,569
2022,01,10,69,Un home de 65 anys i més,146
2022,01,10,69,Una dona de 18 a 64 anys,527
2022,01,10,69,Una dona de 65 anys i més,338
2022,01,10,70,Altres domicilis amb una o més persones menors de 18 anys,958
2022,01,10,70,Dues persones de 18 a 64 anys,1058
2022,01,10,70,Dues persones de 65 anys i més,653
2022,01,10,70,Dues persones o més totes majors de 18 anys,1651
2022,01,10,70,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,30
2022,01,10,70,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,223
2022,01,10,70,Dues persones: una de 18-64 anys i l'altra de 65 i més,519
2022,01,10,70,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1097
2022,01,10,70,Un home de 18 a 64 anys,695
2022,01,10,70,Un home de 65 anys i més,305
2022,01,10,70,Una dona de 18 a 64 anys,513
2022,01,10,70,Una dona de 65 anys i més,805
2022,01,10,71,Altres domicilis amb una o més persones menors de 18 anys,614
2022,01,10,71,Dues persones de 18 a 64 anys,1198
2022,01,10,71,Dues persones de 65 anys i més,660
2022,01,10,71,Dues persones o més totes majors de 18 anys,1591
2022,01,10,71,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,51
2022,01,10,71,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,252
2022,01,10,71,Dues persones: una de 18-64 anys i l'altra de 65 i més,436
2022,01,10,71,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1355
2022,01,10,71,Un home de 18 a 64 anys,707
2022,01,10,71,Un home de 65 anys i més,231
2022,01,10,71,Una dona de 18 a 64 anys,568
2022,01,10,71,Una dona de 65 anys i més,721
2022,01,10,72,Altres domicilis amb una o més persones menors de 18 anys,794
2022,01,10,72,Dues persones de 18 a 64 anys,1176
2022,01,10,72,Dues persones de 65 anys i més,1210
2022,01,10,72,Dues persones o més totes majors de 18 anys,2001
2022,01,10,72,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,54
2022,01,10,72,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,225
2022,01,10,72,Dues persones: una de 18-64 anys i l'altra de 65 i més,707
2022,01,10,72,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1308
2022,01,10,72,Un home de 18 a 64 anys,731
2022,01,10,72,Un home de 65 anys i més,353
2022,01,10,72,Una dona de 18 a 64 anys,690
2022,01,10,72,Una dona de 65 anys i més,1314
2022,01,10,73,Altres domicilis amb una o més persones menors de 18 anys,892
2022,01,10,73,Dues persones de 18 a 64 anys,1193
2022,01,10,73,Dues persones de 65 anys i més,1470
2022,01,10,73,Dues persones o més totes majors de 18 anys,2361
2022,01,10,73,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,35
2022,01,10,73,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,259
2022,01,10,73,Dues persones: una de 18-64 anys i l'altra de 65 i més,753
2022,01,10,73,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1415
2022,01,10,73,Un home de 18 a 64 anys,783
2022,01,10,73,Un home de 65 anys i més,400
2022,01,10,73,Una dona de 18 a 64 anys,640
2022,01,10,73,Una dona de 65 anys i més,1334
2023,01,01,01,Altres domicilis amb una o més persones menors de 18 anys,1737
2023,01,01,01,Dues persones de 18 a 64 anys,2857
2023,01,01,01,Dues persones de 65 anys i més,505
2023,01,01,01,Dues persones o més totes majors de 18 anys,3119
2023,01,01,01,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,51
2023,01,01,01,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,348
2023,01,01,01,Dues persones: una de 18-64 anys i l'altra de 65 i més,627
2023,01,01,01,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1670
2023,01,01,01,Un home de 18 a 64 anys,2708
2023,01,01,01,Un home de 65 anys i més,609
2023,01,01,01,Una dona de 18 a 64 anys,1852
2023,01,01,01,Una dona de 65 anys i més,1045
2023,01,01,02,Altres domicilis amb una o més persones menors de 18 anys,340
2023,01,01,02,Dues persones de 18 a 64 anys,1326
2023,01,01,02,Dues persones de 65 anys i més,214
2023,01,01,02,Dues persones o més totes majors de 18 anys,1202
2023,01,01,02,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,23
2023,01,01,02,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,115
2023,01,01,02,Dues persones: una de 18-64 anys i l'altra de 65 i més,262
2023,01,01,02,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,401
2023,01,01,02,Un home de 18 a 64 anys,1121
2023,01,01,02,Un home de 65 anys i més,228
2023,01,01,02,Una dona de 18 a 64 anys,946
2023,01,01,02,Una dona de 65 anys i més,400
2023,01,01,03,Altres domicilis amb una o més persones menors de 18 anys,274
2023,01,01,03,Dues persones de 18 a 64 anys,1343
2023,01,01,03,Dues persones de 65 anys i més,294
2023,01,01,03,Dues persones o més totes majors de 18 anys,1079
2023,01,01,03,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,26
2023,01,01,03,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,125
2023,01,01,03,Dues persones: una de 18-64 anys i l'altra de 65 i més,346
2023,01,01,03,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,427
2023,01,01,03,Un home de 18 a 64 anys,1133
2023,01,01,03,Un home de 65 anys i més,237
2023,01,01,03,Una dona de 18 a 64 anys,1080
2023,01,01,03,Una dona de 65 anys i més,584
2023,01,01,04,Altres domicilis amb una o més persones menors de 18 anys,515
2023,01,01,04,Dues persones de 18 a 64 anys,2072
2023,01,01,04,Dues persones de 65 anys i més,355
2023,01,01,04,Dues persones o més totes majors de 18 anys,1619
2023,01,01,04,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,49
2023,01,01,04,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,222
2023,01,01,04,Dues persones: una de 18-64 anys i l'altra de 65 i més,418
2023,01,01,04,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,675
2023,01,01,04,Un home de 18 a 64 anys,1722
2023,01,01,04,Un home de 65 anys i més,345
2023,01,01,04,Una dona de 18 a 64 anys,1505
2023,01,01,04,Una dona de 65 anys i més,697
2023,01,02,05,Altres domicilis amb una o més persones menors de 18 anys,807
2023,01,02,05,Dues persones de 18 a 64 anys,1750
2023,01,02,05,Dues persones de 65 anys i més,1143
2023,01,02,05,Dues persones o més totes majors de 18 anys,2659
2023,01,02,05,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,62
2023,01,02,05,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,262
2023,01,02,05,Dues persones: una de 18-64 anys i l'altra de 65 i més,722
2023,01,02,05,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1420
2023,01,02,05,Un home de 18 a 64 anys,1112
2023,01,02,05,Un home de 65 anys i més,445
2023,01,02,05,Una dona de 18 a 64 anys,1176
2023,01,02,05,Una dona de 65 anys i més,1403
2023,01,02,06,Altres domicilis amb una o més persones menors de 18 anys,1263
2023,01,02,06,Dues persones de 18 a 64 anys,3248
2023,01,02,06,Dues persones de 65 anys i més,1864
2023,01,02,06,Dues persones o més totes majors de 18 anys,4286
2023,01,02,06,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,106
2023,01,02,06,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,447
2023,01,02,06,Dues persones: una de 18-64 anys i l'altra de 65 i més,1277
2023,01,02,06,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2199
2023,01,02,06,Un home de 18 a 64 anys,1926
2023,01,02,06,Un home de 65 anys i més,757
2023,01,02,06,Una dona de 18 a 64 anys,2200
2023,01,02,06,Una dona de 65 anys i més,2504
2023,01,02,07,Altres domicilis amb una o més persones menors de 18 anys,1003
2023,01,02,07,Dues persones de 18 a 64 anys,2779
2023,01,02,07,Dues persones de 65 anys i més,1371
2023,01,02,07,Dues persones o més totes majors de 18 anys,3572
2023,01,02,07,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,96
2023,01,02,07,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,429
2023,01,02,07,Dues persones: una de 18-64 anys i l'altra de 65 i més,919
2023,01,02,07,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2071
2023,01,02,07,Un home de 18 a 64 anys,1919
2023,01,02,07,Un home de 65 anys i més,676
2023,01,02,07,Una dona de 18 a 64 anys,1976
2023,01,02,07,Una dona de 65 anys i més,1897
2023,01,02,08,Altres domicilis amb una o més persones menors de 18 anys,909
2023,01,02,08,Dues persones de 18 a 64 anys,2838
2023,01,02,08,Dues persones de 65 anys i més,1307
2023,01,02,08,Dues persones o més totes majors de 18 anys,3414
2023,01,02,08,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,101
2023,01,02,08,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,364
2023,01,02,08,Dues persones: una de 18-64 anys i l'altra de 65 i més,991
2023,01,02,08,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1804
2023,01,02,08,Un home de 18 a 64 anys,1949
2023,01,02,08,Un home de 65 anys i més,659
2023,01,02,08,Una dona de 18 a 64 anys,2080
2023,01,02,08,Una dona de 65 anys i més,1986
2023,01,02,09,Altres domicilis amb una o més persones menors de 18 anys,1381
2023,01,02,09,Dues persones de 18 a 64 anys,3393
2023,01,02,09,Dues persones de 65 anys i més,2317
2023,01,02,09,Dues persones o més totes majors de 18 anys,4718
2023,01,02,09,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,118
2023,01,02,09,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,482
2023,01,02,09,Dues persones: una de 18-64 anys i l'altra de 65 i més,1438
2023,01,02,09,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,2563
2023,01,02,09,Un home de 18 a 64 anys,2359
2023,01,02,09,Un home de 65 anys i més,892
2023,01,02,09,Una dona de 18 a 64 anys,2336
2023,01,02,09,Una dona de 65 anys i més,2838
2023,01,02,10,Altres domicilis amb una o més persones menors de 18 anys,1003
2023,01,02,10,Dues persones de 18 a 64 anys,2446
2023,01,02,10,Dues persones de 65 anys i més,1337
2023,01,02,10,Dues persones o més totes majors de 18 anys,3089
2023,01,02,10,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,83
2023,01,02,10,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,309
2023,01,02,10,Dues persones: una de 18-64 anys i l'altra de 65 i més,866
2023,01,02,10,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1586
2023,01,02,10,Un home de 18 a 64 anys,1626
2023,01,02,10,Un home de 65 anys i més,591
2023,01,02,10,Una dona de 18 a 64 anys,1544
2023,01,02,10,Una dona de 65 anys i més,1842
2023,01,03,11,Altres domicilis amb una o més persones menors de 18 anys,1230
2023,01,03,11,Dues persones de 18 a 64 anys,2677
2023,01,03,11,Dues persones de 65 anys i més,903
2023,01,03,11,Dues persones o més totes majors de 18 anys,2867
2023,01,03,11,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,61
2023,01,03,11,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,356
2023,01,03,11,Dues persones: una de 18-64 anys i l'altra de 65 i més,797
2023,01,03,11,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1519
2023,01,03,11,Un home de 18 a 64 anys,1857
2023,01,03,11,Un home de 65 anys i més,531
2023,01,03,11,Una dona de 18 a 64 anys,1831
2023,01,03,11,Una dona de 65 anys i més,1373
2023,01,03,12,Altres domicilis amb una o més persones menors de 18 anys,58
2023,01,03,12,Dues persones de 18 a 64 anys,101
2023,01,03,12,Dues persones de 65 anys i més,22
2023,01,03,12,Dues persones o més totes majors de 18 anys,96
2023,01,03,12,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,5
2023,01,03,12,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,30
2023,01,03,12,Dues persones: una de 18-64 anys i l'altra de 65 i més,41
2023,01,03,12,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,94
2023,01,03,12,Un home de 18 a 64 anys,97
2023,01,03,12,Un home de 65 anys i més,23
2023,01,03,12,Una dona de 18 a 64 anys,71
2023,01,03,12,Una dona de 65 anys i més,44
2023,01,03,13,Altres domicilis amb una o més persones menors de 18 anys,1076
2023,01,03,13,Dues persones de 18 a 64 anys,1459
2023,01,03,13,Dues persones de 65 anys i més,1009
2023,01,03,13,Dues persones o més totes majors de 18 anys,2430
2023,01,03,13,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,65
2023,01,03,13,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,324
2023,01,03,13,Dues persones: una de 18-64 anys i l'altra de 65 i més,769
2023,01,03,13,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,1468
2023,01,03,13,Un home de 18 a 64 anys,944
2023,01,03,13,Un home de 65 anys i més,453
2023,01,03,13,Una dona de 18 a 64 anys,812
2023,01,03,13,Una dona de 65 anys i més,1203
2023,01,03,14,Altres domicilis amb una o més persones menors de 18 anys,273
2023,01,03,14,Dues persones de 18 a 64 anys,566
2023,01,03,14,Dues persones de 65 anys i més,400
2023,01,03,14,Dues persones o més totes majors de 18 anys,851
2023,01,03,14,Dues persones o més: un home de 18 anys i més amb altres menors de 18 anys,13
2023,01,03,14,Dues persones o més: una dona de 18 anys i més amb altres menors de 18 anys,82
2023,01,03,14,Dues persones: una de 18-64 anys i l'altra de 65 i més,267
2023,01,03,14,Tres persones o més: dues de 18 anys i més i la resta menors de 18 anys,431
2023,01,03,14,Un home de 18 a 64 anys,417
