Data_Referencia,Codi_Barri,Pobl_Jove,Perc_Jove,Pobl_Regio,Perc_Regio,Pobl_Superior,Perc_Superior,Pobl_Host,Perc_Host,Renda_Mitjana,Habitatges,Preu_Lloguer
2015,41,1128,0.20912124582869857,28,0.005205428518311954,1325,0.2790648694187026,508,0.22770058269834156,15558.8539117538,0,10.0733
2015,42,169,0.39211136890951276,45,0.08571428571428572,118,0.26048565121412803,94,0.4051724137931034,12247,NA,7.9685
2015,43,6255,0.24043820872573515,369,0.01422129725979882,4843,0.21057437279881733,2639,0.25280199252801994,13719.642706131079,4,9.5169
2015,44,6281,0.2503288031565103,586,0.02341284110431899,4584,0.2064678857760562,2557,0.24750750169393088,13312.878283049698,6,9.321
2015,45,6054,0.2527133077308399,646,0.027016854167537952,3285,0.15482867511900833,2542,0.2550928248871049,12048.552930372349,2,9.1018
2015,46,3951,0.26049976923584095,685,0.04510733570393784,1641,0.12455407969639469,1388,0.22664924885695623,9944.206039427705,0,8.3371
2015,47,551,0.2456531431119037,0,0,164,0.08388746803069054,258,0.2789189189189189,9032.86625055729,NA,5.7937
2015,48,3182,0.2141174887288877,81,0.005454912788739982,2226,0.1699885452462772,1155,0.19298245614035087,13430.399098311016,1,8.1706
2015,49,1535,0.2235653946985144,5,7.314218841427735e-4,680,0.1118421052631579,647,0.23165055495882564,12366.950043693563,1,7.2142
2015,50,4478,0.2941988042835556,475,0.031192540057788286,975,0.07521407081694052,1459,0.25316675342703454,9081.056106694698,3,8.7248
2015,51,3244,0.2682321812468993,364,0.030119983450558545,1063,0.10118990956687292,1388,0.2758346581875994,9894.060443194972,2,9.1444
2015,52,6533,0.2553948397185301,700,0.027406914372968952,2415,0.1075388520283208,2472,0.23353802550779404,10993.83530101642,4,9.6347
2015,53,1919,0.2641795154185022,411,0.05664277839029769,417,0.06729062449572373,770,0.2675469075747047,8342.15143171806,NA,8.787
2015,54,774,0.2898876404494382,29,0.010752688172043012,165,0.07530807850296668,243,0.27150837988826815,7709.0842696629215,NA,6.0594
2015,55,2999,0.29593447799486877,602,0.05917043444073128,499,0.058865164562935,760,0.2215097639172253,7686.665975922637,NA,6.6154
2015,56,370,0.28287461773700306,56,0.0425208807896735,95,0.08788159111933395,160,0.3448275862068966,8238,NA,6.657
2015,57,3089,0.30979841540467357,1045,0.1047199118148111,708,0.08526011560693642,899,0.2617938264414677,8345.301073112025,5,8.0063
2015,58,675,0.2773212818405916,20,0.00819000819000819,113,0.05552825552825553,285,0.29936974789915966,8036.4334428923585,NA,4.7787
2015,59,3253,0.2622329705763805,390,0.03139591048140396,1226,0.12006659484869259,1071,0.2413793103448276,10508.79193873438,1,8.8203
2015,60,14199,0.2553685119240315,631,0.0113466760173347,11023,0.22776675758327133,6600,0.285899935022742,14446.841336642567,27,10.0344
2015,61,7638,0.2683389544688027,680,0.023903262092238472,5443,0.21578655248969236,3089,0.26744588744588743,13521.052698145026,21,9.734
2015,62,3497,0.2512573645638741,417,0.030130057803468207,2771,0.22847955145118734,1481,0.2557858376511226,13496.265842793504,4,9.4546
2015,63,5613,0.25818767249310026,684,0.0316095937889921,4480,0.23323615160349853,2178,0.24535315985130113,13718.292042318308,11,9.7254
2015,64,10740,0.28455607662347987,1372,0.03647675005981974,9113,0.27091384743444913,4936,0.306412564404991,14216.720477969426,270,10.6257
