Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Edat,Valor
2020,01,03,16,40-49 anys,2876
2020,01,03,16,50-59 anys,2686
2020,01,03,16,60-69 anys,2484
2020,01,03,16,>70 anys,3081
2020,01,03,17,0-9 anys,1815
2020,01,03,17,10-19 anys,1800
2020,01,03,17,20-29 anys,3140
2020,01,03,17,30-39 anys,4053
2020,01,03,17,40-49 anys,3683
2020,01,03,17,50-59 anys,3282
2020,01,03,17,60-69 anys,3110
2020,01,03,17,>70 anys,3761
2020,01,03,18,0-9 anys,3294
2020,01,03,18,10-19 anys,3176
2020,01,03,18,20-29 anys,5733
2020,01,03,18,30-39 anys,7735
2020,01,03,18,40-49 anys,6714
2020,01,03,18,50-59 anys,5640
2020,01,03,18,60-69 anys,4684
2020,01,03,18,>70 anys,6140
2020,01,04,19,0-9 anys,3763
2020,01,04,19,10-19 anys,3574
2020,01,04,19,20-29 anys,5157
2020,01,04,19,30-39 anys,6368
2020,01,04,19,40-49 anys,6486
2020,01,04,19,50-59 anys,5811
2020,01,04,19,60-69 anys,6111
2020,01,04,19,>70 anys,8663
2020,01,04,20,0-9 anys,1927
2020,01,04,20,10-19 anys,1856
2020,01,04,20,20-29 anys,2713
2020,01,04,20,30-39 anys,3328
2020,01,04,20,40-49 anys,3298
2020,01,04,20,50-59 anys,2897
2020,01,04,20,60-69 anys,3087
2020,01,04,20,>70 anys,4605
2020,01,04,21,0-9 anys,1067
2020,01,04,21,10-19 anys,1504
2020,01,04,21,20-29 anys,1300
2020,01,04,21,30-39 anys,1198
2020,01,04,21,40-49 anys,1733
2020,01,04,21,50-59 anys,1519
2020,01,04,21,60-69 anys,1298
2020,01,04,21,>70 anys,2186
2020,01,05,22,0-9 anys,545
2020,01,05,22,10-19 anys,582
2020,01,05,22,20-29 anys,489
2020,01,05,22,30-39 anys,524
2020,01,05,22,40-49 anys,778
2020,01,05,22,50-59 anys,768
2020,01,05,22,60-69 anys,512
2020,01,05,22,>70 anys,428
2020,01,05,23,0-9 anys,2772
2020,01,05,23,10-19 anys,3159
2020,01,05,23,20-29 anys,2688
2020,01,05,23,30-39 anys,2646
2020,01,05,23,40-49 anys,3884
2020,01,05,23,50-59 anys,3313
2020,01,05,23,60-69 anys,2523
2020,01,05,23,>70 anys,3971
2020,01,05,24,0-9 anys,1716
2020,01,05,24,10-19 anys,2185
2020,01,05,24,20-29 anys,1942
2020,01,05,24,30-39 anys,1627
2020,01,05,24,40-49 anys,2301
2020,01,05,24,50-59 anys,2374
2020,01,05,24,60-69 anys,1716
2020,01,05,24,>70 anys,2604
2020,01,05,25,0-9 anys,2449
2020,01,05,25,10-19 anys,3259
2020,01,05,25,20-29 anys,3168
2020,01,05,25,30-39 anys,2854
2020,01,05,25,40-49 anys,3766
2020,01,05,25,50-59 anys,3421
2020,01,05,25,60-69 anys,2783
2020,01,05,25,>70 anys,4166
2020,01,05,26,0-9 anys,4253
2020,01,05,26,10-19 anys,5337
2020,01,05,26,20-29 anys,5892
2020,01,05,26,30-39 anys,5555
2020,01,05,26,40-49 anys,6595
2020,01,05,26,50-59 anys,6863
2020,01,05,26,60-69 anys,5158
2020,01,05,26,>70 anys,7741
2020,01,05,27,0-9 anys,2724
2020,01,05,27,10-19 anys,2987
2020,01,05,27,20-29 anys,3763
2020,01,05,27,30-39 anys,4292
2020,01,05,27,40-49 anys,4443
2020,01,05,27,50-59 anys,4034
2020,01,05,27,60-69 anys,3309
2020,01,05,27,>70 anys,4445
2020,01,06,28,0-9 anys,1347
2020,01,06,28,10-19 anys,1557
2020,01,06,28,20-29 anys,1761
2020,01,06,28,30-39 anys,2296
2020,01,06,28,40-49 anys,2587
2020,01,06,28,50-59 anys,2134
2020,01,06,28,60-69 anys,1763
2020,01,06,28,>70 anys,2681
2020,01,06,29,0-9 anys,613
2020,01,06,29,10-19 anys,665
2020,01,06,29,20-29 anys,884
2020,01,06,29,30-39 anys,1086
2020,01,06,29,40-49 anys,1324
2020,01,06,29,50-59 anys,1048
2020,01,06,29,60-69 anys,817
2020,01,06,29,>70 anys,1072
2020,01,06,30,0-9 anys,1100
2020,01,06,30,10-19 anys,1147
2020,01,06,30,20-29 anys,1444
2020,01,06,30,30-39 anys,2035
2020,01,06,30,40-49 anys,2012
2020,01,06,30,50-59 anys,1574
2020,01,06,30,60-69 anys,1577
2020,01,06,30,>70 anys,2374
2020,01,06,31,0-9 anys,4000
2020,01,06,31,10-19 anys,3469
2020,01,06,31,20-29 anys,6666
2020,01,06,31,30-39 anys,9986
2020,01,06,31,40-49 anys,8413
2020,01,06,31,50-59 anys,6064
2020,01,06,31,60-69 anys,4813
2020,01,06,31,>70 anys,6637
2020,01,06,32,0-9 anys,2665
2020,01,06,32,10-19 anys,2498
2020,01,06,32,20-29 anys,4221
2020,01,06,32,30-39 anys,5701
2020,01,06,32,40-49 anys,5232
2020,01,06,32,50-59 anys,4500
2020,01,06,32,60-69 anys,4225
2020,01,06,32,>70 anys,5857
2020,01,07,33,0-9 anys,1839
2020,01,07,33,10-19 anys,1870
2020,01,07,33,20-29 anys,2914
2020,01,07,33,30-39 anys,3945
2020,01,07,33,40-49 anys,3860
2020,01,07,33,50-59 anys,3474
2020,01,07,33,60-69 anys,3032
2020,01,07,33,>70 anys,4836
2020,01,07,34,0-9 anys,723
2020,01,07,34,10-19 anys,758
2020,01,07,34,20-29 anys,1062
2020,01,07,34,30-39 anys,1492
2020,01,07,34,40-49 anys,1410
2020,01,07,34,50-59 anys,1260
2020,01,07,34,60-69 anys,1038
2020,01,07,34,>70 anys,1450
2020,01,07,35,0-9 anys,3047
2020,01,07,35,10-19 anys,3012
2020,01,07,35,20-29 anys,4176
2020,01,07,35,30-39 anys,5635
2020,01,07,35,40-49 anys,6105
2020,01,07,35,50-59 anys,5131
2020,01,07,35,60-69 anys,4062
2020,01,07,35,>70 anys,5988
2020,01,07,36,0-9 anys,770
2020,01,07,36,10-19 anys,987
2020,01,07,36,20-29 anys,906
2020,01,07,36,30-39 anys,1051
2020,01,07,36,40-49 anys,1537
2020,01,07,36,50-59 anys,1348
2020,01,07,36,60-69 anys,1191
2020,01,07,36,>70 anys,1590
2020,01,07,37,0-9 anys,2594
2020,01,07,37,10-19 anys,2939
2020,01,07,37,20-29 anys,3720
2020,01,07,37,30-39 anys,4637
2020,01,07,37,40-49 anys,5363
2020,01,07,37,50-59 anys,4423
2020,01,07,37,60-69 anys,3222
2020,01,07,37,>70 anys,5218
2020,01,07,38,0-9 anys,910
2020,01,07,38,10-19 anys,1058
2020,01,07,38,20-29 anys,1407
2020,01,07,38,30-39 anys,1703
2020,01,07,38,40-49 anys,2013
2020,01,07,38,50-59 anys,1671
2020,01,07,38,60-69 anys,1250
2020,01,07,38,>70 anys,1768
2020,01,07,39,0-9 anys,575
2020,01,07,39,10-19 anys,735
2020,01,07,39,20-29 anys,814
2020,01,07,39,30-39 anys,1015
2020,01,07,39,40-49 anys,1042
2020,01,07,39,50-59 anys,1014
2020,01,07,39,60-69 anys,686
2020,01,07,39,>70 anys,1431
2020,01,07,40,0-9 anys,352
2020,01,07,40,10-19 anys,403
2020,01,07,40,20-29 anys,580
2020,01,07,40,30-39 anys,669
2020,01,07,40,40-49 anys,702
2020,01,07,40,50-59 anys,850
2020,01,07,40,60-69 anys,375
2020,01,07,40,>70 anys,1123
2020,01,07,41,0-9 anys,442
2020,01,07,41,10-19 anys,477
2020,01,07,41,20-29 anys,576
2020,01,07,41,30-39 anys,665
2020,01,07,41,40-49 anys,846
2020,01,07,41,50-59 anys,880
2020,01,07,41,60-69 anys,665
2020,01,07,41,>70 anys,1226
2020,01,07,42,0-9 anys,85
2020,01,07,42,10-19 anys,35
2020,01,07,42,20-29 anys,75
2020,01,07,42,30-39 anys,161
2020,01,07,42,40-49 anys,120
2020,01,07,42,50-59 anys,100
2020,01,07,42,60-69 anys,20
2020,01,07,42,>70 anys,24
2020,01,07,43,0-9 anys,2252
2020,01,07,43,10-19 anys,2552
2020,01,07,43,20-29 anys,3056
2020,01,07,43,30-39 anys,3736
2020,01,07,43,40-49 anys,4367
2020,01,07,43,50-59 anys,3931
2020,01,07,43,60-69 anys,3029
2020,01,07,43,>70 anys,5025
2020,01,08,44,0-9 anys,1897
2020,01,08,44,10-19 anys,2245
2020,01,08,44,20-29 anys,2781
2020,01,08,44,30-39 anys,3315
2020,01,08,44,40-49 anys,4034
2020,01,08,44,50-59 anys,3665
2020,01,08,44,60-69 anys,3092
2020,01,08,44,>70 anys,4714
2020,01,08,45,0-9 anys,2217
2020,01,08,45,10-19 anys,2263
2020,01,08,45,20-29 anys,3271
2020,01,08,45,30-39 anys,4031
2020,01,08,45,40-49 anys,4681
2020,01,08,45,50-59 anys,3692
2020,01,08,45,60-69 anys,2553
2020,01,08,45,>70 anys,4800
2020,01,08,46,0-9 anys,1534
2020,01,08,46,10-19 anys,1518
2020,01,08,46,20-29 anys,1989
2020,01,08,46,30-39 anys,2326
2020,01,08,46,40-49 anys,2406
2020,01,08,46,50-59 anys,2333
2020,01,08,46,60-69 anys,1426
2020,01,08,46,>70 anys,2511
2020,01,08,47,0-9 anys,181
2020,01,08,47,10-19 anys,233
2020,01,08,47,20-29 anys,248
2020,01,08,47,30-39 anys,277
2020,01,08,47,40-49 anys,323
2020,01,08,47,50-59 anys,356
2020,01,08,47,60-69 anys,254
2020,01,08,47,>70 anys,342
2020,01,08,48,0-9 anys,1153
2020,01,08,48,10-19 anys,1351
2020,01,08,48,20-29 anys,1491
2020,01,08,48,30-39 anys,1647
2020,01,08,48,40-49 anys,2370
2020,01,08,48,50-59 anys,2211
2020,01,08,48,60-69 anys,1611
2020,01,08,48,>70 anys,3366
2020,01,08,49,0-9 anys,457
2020,01,08,49,10-19 anys,562
2020,01,08,49,20-29 anys,639
2020,01,08,49,30-39 anys,707
2020,01,08,49,40-49 anys,970
2020,01,08,49,50-59 anys,950
2020,01,08,49,60-69 anys,1132
2020,01,08,49,>70 anys,1348
2020,01,08,50,0-9 anys,1606
2020,01,08,50,10-19 anys,1705
2020,01,08,50,20-29 anys,2139
2020,01,08,50,30-39 anys,2517
2020,01,08,50,40-49 anys,2622
2020,01,08,50,50-59 anys,2084
2020,01,08,50,60-69 anys,1503
2020,01,08,50,>70 anys,2059
2020,01,08,51,0-9 anys,1117
2020,01,08,51,10-19 anys,1132
2020,01,08,51,20-29 anys,1504
2020,01,08,51,30-39 anys,1860
2020,01,08,51,40-49 anys,2086
2020,01,08,51,50-59 anys,1733
2020,01,08,51,60-69 anys,1197
2020,01,08,51,>70 anys,2049
2020,01,08,52,0-9 anys,2095
2020,01,08,52,10-19 anys,2411
2020,01,08,52,20-29 anys,2927
2020,01,08,52,30-39 anys,3530
2020,01,08,52,40-49 anys,4271
2020,01,08,52,50-59 anys,3658
2020,01,08,52,60-69 anys,2700
2020,01,08,52,>70 anys,5062
2020,01,08,53,0-9 anys,694
2020,01,08,53,10-19 anys,767
2020,01,08,53,20-29 anys,980
2020,01,08,53,30-39 anys,1089
2020,01,08,53,40-49 anys,1224
2020,01,08,53,50-59 anys,1100
2020,01,08,53,60-69 anys,822
2020,01,08,53,>70 anys,914
2020,01,08,54,0-9 anys,308
2020,01,08,54,10-19 anys,398
2020,01,08,54,20-29 anys,356
2020,01,08,54,30-39 anys,415
2020,01,08,54,40-49 anys,484
2020,01,08,54,50-59 anys,412
2020,01,08,54,60-69 anys,281
2020,01,08,54,>70 anys,210
2020,01,08,55,0-9 anys,1271
2020,01,08,55,10-19 anys,1220
2020,01,08,55,20-29 anys,1538
2020,01,08,55,30-39 anys,1577
2020,01,08,55,40-49 anys,1801
2020,01,08,55,50-59 anys,1370
2020,01,08,55,60-69 anys,854
2020,01,08,55,>70 anys,1372
2020,01,08,56,0-9 anys,147
2020,01,08,56,10-19 anys,175
2020,01,08,56,20-29 anys,131
2020,01,08,56,30-39 anys,174
2020,01,08,56,40-49 anys,286
2020,01,08,56,50-59 anys,184
2020,01,08,56,60-69 anys,125
2020,01,08,56,>70 anys,180
2020,01,09,57,0-9 anys,1211
2020,01,09,57,10-19 anys,1106
2020,01,09,57,20-29 anys,1427
2020,01,09,57,30-39 anys,1539
2020,01,09,57,40-49 anys,1821
2020,01,09,57,50-59 anys,1356
2020,01,09,57,60-69 anys,852
2020,01,09,57,>70 anys,1078
2020,01,09,58,0-9 anys,278
2020,01,09,58,10-19 anys,285
2020,01,09,58,20-29 anys,305
2020,01,09,58,30-39 anys,362
2020,01,09,58,40-49 anys,417
2020,01,09,58,50-59 anys,392
2020,01,09,58,60-69 anys,280
2020,01,09,58,>70 anys,250
2020,01,09,59,0-9 anys,1397
2020,01,09,59,10-19 anys,1588
2020,01,09,59,20-29 anys,1577
2020,01,09,59,30-39 anys,1778
2020,01,09,59,40-49 anys,2580
2020,01,09,59,50-59 anys,1855
2020,01,09,59,60-69 anys,1110
2020,01,09,59,>70 anys,1644
2020,01,09,60,0-9 anys,4998
2020,01,09,60,10-19 anys,5231
2020,01,09,60,20-29 anys,5424
2020,01,09,60,30-39 anys,7751
2020,01,09,60,40-49 anys,10009
2020,01,09,60,50-59 anys,7983
2020,01,09,60,60-69 anys,7392
2020,01,09,60,>70 anys,8963
2020,01,09,61,0-9 anys,2368
2020,01,09,61,10-19 anys,2290
2020,01,09,61,20-29 anys,3150
2020,01,09,61,30-39 anys,4178
2020,01,09,61,40-49 anys,4526
2020,01,09,61,50-59 anys,3851
2020,01,09,61,60-69 anys,3943
2020,01,09,61,>70 anys,4842
2020,01,09,62,0-9 anys,1195
2020,01,09,62,10-19 anys,1233
2020,01,09,62,20-29 anys,1623
2020,01,09,62,30-39 anys,2079
2020,01,09,62,40-49 anys,2409
2020,01,09,62,50-59 anys,2175
2020,01,09,62,60-69 anys,1470
2020,01,09,62,>70 anys,2400
2020,01,09,63,0-9 anys,1678
2020,01,09,63,10-19 anys,1815
2020,01,09,63,20-29 anys,2484
2020,01,09,63,30-39 anys,3201
2020,01,09,63,40-49 anys,3314
2020,01,09,63,50-59 anys,3216
2020,01,09,63,60-69 anys,2587
2020,01,09,63,>70 anys,3968
2020,01,10,64,0-9 anys,2829
2020,01,10,64,10-19 anys,2738
2020,01,10,64,20-29 anys,4603
2020,01,10,64,30-39 anys,6498
2020,01,10,64,40-49 anys,6138
2020,01,10,64,50-59 anys,5009
2020,01,10,64,60-69 anys,4441
2020,01,10,64,>70 anys,6394
2020,01,10,65,0-9 anys,2018
2020,01,10,65,10-19 anys,2354
2020,01,10,65,20-29 anys,3200
2020,01,10,65,30-39 anys,3947
2020,01,10,65,40-49 anys,4157
2020,01,10,65,50-59 anys,3939
2020,01,10,65,60-69 anys,3419
2020,01,10,65,>70 anys,3638
2020,01,10,66,0-9 anys,1411
2020,01,10,66,10-19 anys,1132
2020,01,10,66,20-29 anys,1923
2020,01,10,66,30-39 anys,2739
2020,01,10,66,40-49 anys,2626
2020,01,10,66,50-59 anys,1935
2020,01,10,66,60-69 anys,1828
2020,01,10,66,>70 anys,2169
2020,01,10,67,0-9 anys,846
2020,01,10,67,10-19 anys,1058
2020,01,10,67,20-29 anys,1223
2020,01,10,67,30-39 anys,1074
2020,01,10,67,40-49 anys,1384
2020,01,10,67,50-59 anys,1605
2020,01,10,67,60-69 anys,1256
2020,01,10,67,>70 anys,814
2020,01,10,68,0-9 anys,3402
2020,01,10,68,10-19 anys,3408
2020,01,10,68,20-29 anys,3344
2020,01,10,68,30-39 anys,5338
2020,01,10,68,40-49 anys,6701
2020,01,10,68,50-59 anys,4868
2020,01,10,68,60-69 anys,3130
2020,01,10,68,>70 anys,3780
2020,01,10,69,0-9 anys,1654
2020,01,10,69,10-19 anys,1517
2020,01,10,69,20-29 anys,951
2020,01,10,69,30-39 anys,2010
2020,01,10,69,40-49 anys,2766
2020,01,10,69,50-59 anys,1939
2020,01,10,69,60-69 anys,1072
2020,01,10,69,>70 anys,1443
2020,01,10,70,0-9 anys,2417
2020,01,10,70,10-19 anys,2467
2020,01,10,70,20-29 anys,3430
2020,01,10,70,30-39 anys,4256
2020,01,10,70,40-49 anys,3965
2020,01,10,70,50-59 anys,3403
2020,01,10,70,60-69 anys,2612
2020,01,10,70,>70 anys,2897
2020,01,10,71,0-9 anys,2033
2020,01,10,71,10-19 anys,1865
2020,01,10,71,20-29 anys,2290
2020,01,10,71,30-39 anys,3244
2020,01,10,71,40-49 anys,3591
2020,01,10,71,50-59 anys,3163
2020,01,10,71,60-69 anys,2264
2020,01,10,71,>70 anys,2546
2020,01,10,72,0-9 anys,1942
2020,01,10,72,10-19 anys,2220
2020,01,10,72,20-29 anys,2641
2020,01,10,72,30-39 anys,3294
2020,01,10,72,40-49 anys,4114
2020,01,10,72,50-59 anys,3686
2020,01,10,72,60-69 anys,2922
2020,01,10,72,>70 anys,4999
2020,01,10,73,0-9 anys,2139
2020,01,10,73,10-19 anys,2490
2020,01,10,73,20-29 anys,2961
2020,01,10,73,30-39 anys,3471
2020,01,10,73,40-49 anys,4371
2020,01,10,73,50-59 anys,4022
2020,01,10,73,60-69 anys,3340
2020,01,10,73,>70 anys,5648
2021,01,01,01,0-9 anys,4201
2021,01,01,01,10-19 anys,3938
2021,01,01,01,20-29 anys,8737
2021,01,01,01,30-39 anys,10455
2021,01,01,01,40-49 anys,8197
2021,01,01,01,50-59 anys,5749
2021,01,01,01,60-69 anys,3512
2021,01,01,01,>70 anys,3384
2021,01,01,02,0-9 anys,992
2021,01,01,02,10-19 anys,1024
2021,01,01,02,20-29 anys,5514
2021,01,01,02,30-39 anys,6158
2021,01,01,02,40-49 anys,3622
2021,01,01,02,50-59 anys,2389
2021,01,01,02,60-69 anys,1530
2021,01,01,02,>70 anys,1301
2021,01,01,03,0-9 anys,632
2021,01,01,03,10-19 anys,681
2021,01,01,03,20-29 anys,2821
2021,01,01,03,30-39 anys,3463
2021,01,01,03,40-49 anys,2331
2021,01,01,03,50-59 anys,1786
2021,01,01,03,60-69 anys,1294
2021,01,01,03,>70 anys,1636
2021,01,01,04,0-9 anys,1299
2021,01,01,04,10-19 anys,1557
2021,01,01,04,20-29 anys,4220
2021,01,01,04,30-39 anys,5425
2021,01,01,04,40-49 anys,3807
2021,01,01,04,50-59 anys,2584
2021,01,01,04,60-69 anys,1704
2021,01,01,04,>70 anys,2017
2021,01,02,05,0-9 anys,2300
2021,01,02,05,10-19 anys,2408
2021,01,02,05,20-29 anys,4631
2021,01,02,05,30-39 anys,5828
2021,01,02,05,40-49 anys,5141
2021,01,02,05,50-59 anys,4161
2021,01,02,05,60-69 anys,3685
2021,01,02,05,>70 anys,4838
2021,01,02,06,0-9 anys,3387
2021,01,02,06,10-19 anys,3431
2021,01,02,06,20-29 anys,7065
2021,01,02,06,30-39 anys,9074
2021,01,02,06,40-49 anys,7524
2021,01,02,06,50-59 anys,6744
2021,01,02,06,60-69 anys,6076
2021,01,02,06,>70 anys,8084
2021,01,02,07,0-9 anys,3047
2021,01,02,07,10-19 anys,3392
2021,01,02,07,20-29 anys,6435
2021,01,02,07,30-39 anys,7226
2021,01,02,07,40-49 anys,6405
2021,01,02,07,50-59 anys,5634
2021,01,02,07,60-69 anys,4859
2021,01,02,07,>70 anys,6386
2021,01,02,08,0-9 anys,2721
2021,01,02,08,10-19 anys,2998
2021,01,02,08,20-29 anys,6553
2021,01,02,08,30-39 anys,7574
2021,01,02,08,40-49 anys,6268
2021,01,02,08,50-59 anys,5416
2021,01,02,08,60-69 anys,4684
2021,01,02,08,>70 anys,6203
2021,01,02,09,0-9 anys,3801
2021,01,02,09,10-19 anys,3811
2021,01,02,09,20-29 anys,7609
2021,01,02,09,30-39 anys,9781
2021,01,02,09,40-49 anys,8267
2021,01,02,09,50-59 anys,7105
2021,01,02,09,60-69 anys,7023
2021,01,02,09,>70 anys,9461
2021,01,02,10,0-9 anys,2574
2021,01,02,10,10-19 anys,2524
2021,01,02,10,20-29 anys,5073
2021,01,02,10,30-39 anys,6752
2021,01,02,10,40-49 anys,5983
2021,01,02,10,50-59 anys,5096
2021,01,02,10,60-69 anys,4071
2021,01,02,10,>70 anys,6107
2021,01,03,11,0-9 anys,2847
2021,01,03,11,10-19 anys,2984
2021,01,03,11,20-29 anys,5515
2021,01,03,11,30-39 anys,7897
2021,01,03,11,40-49 anys,7011
2021,01,03,11,50-59 anys,5232
2021,01,03,11,60-69 anys,3749
2021,01,03,11,>70 anys,4438
2021,01,03,12,0-9 anys,131
2021,01,03,12,10-19 anys,99
2021,01,03,12,20-29 anys,152
2021,01,03,12,30-39 anys,245
2021,01,03,12,40-49 anys,200
2021,01,03,12,50-59 anys,206
2021,01,03,12,60-69 anys,168
2021,01,03,12,>70 anys,121
2021,01,03,13,0-9 anys,2416
2021,01,03,13,10-19 anys,3083
2021,01,03,13,20-29 anys,3694
2021,01,03,13,30-39 anys,3943
2021,01,03,13,40-49 anys,4738
2021,01,03,13,50-59 anys,4835
2021,01,03,13,60-69 anys,3597
2021,01,03,13,>70 anys,4469
2021,01,03,14,0-9 anys,581
2021,01,03,14,10-19 anys,687
2021,01,03,14,20-29 anys,1327
2021,01,03,14,30-39 anys,1683
2021,01,03,14,40-49 anys,1487
2021,01,03,14,50-59 anys,1419
2021,01,03,14,60-69 anys,1226
2021,01,03,14,>70 anys,1660
2021,01,03,15,0-9 anys,1177
2021,01,03,15,10-19 anys,1058
2021,01,03,15,20-29 anys,2155
2021,01,03,15,30-39 anys,3090
2021,01,03,15,40-49 anys,2514
2021,01,03,15,50-59 anys,1948
2021,01,03,15,60-69 anys,1865
2021,01,03,15,>70 anys,2048
2021,01,03,16,0-9 anys,1510
2021,01,03,16,10-19 anys,1499
2021,01,03,16,20-29 anys,2036
2021,01,03,16,30-39 anys,3048
2021,01,03,16,40-49 anys,2886
2021,01,03,16,50-59 anys,2663
2021,01,03,16,60-69 anys,2536
2021,01,03,16,>70 anys,3011
2021,01,03,17,0-9 anys,1803
2021,01,03,17,10-19 anys,1791
2021,01,03,17,20-29 anys,3024
2021,01,03,17,30-39 anys,4073
2021,01,03,17,40-49 anys,3772
2021,01,03,17,50-59 anys,3217
2021,01,03,17,60-69 anys,3141
2021,01,03,17,>70 anys,3786
2021,01,03,18,0-9 anys,3269
2021,01,03,18,10-19 anys,3128
2021,01,03,18,20-29 anys,5662
2021,01,03,18,30-39 anys,7721
2021,01,03,18,40-49 anys,6799
2021,01,03,18,50-59 anys,5654
2021,01,03,18,60-69 anys,4727
2021,01,03,18,>70 anys,6052
2021,01,04,19,0-9 anys,3552
2021,01,04,19,10-19 anys,3572
2021,01,04,19,20-29 anys,4975
2021,01,04,19,30-39 anys,6170
2021,01,04,19,40-49 anys,6459
2021,01,04,19,50-59 anys,5659
2021,01,04,19,60-69 anys,6041
2021,01,04,19,>70 anys,8731
2021,01,04,20,0-9 anys,1889
2021,01,04,20,10-19 anys,1886
2021,01,04,20,20-29 anys,2652
2021,01,04,20,30-39 anys,3261
2021,01,04,20,40-49 anys,3320
2021,01,04,20,50-59 anys,2854
2021,01,04,20,60-69 anys,3046
2021,01,04,20,>70 anys,4658
2021,01,04,21,0-9 anys,1043
2021,01,04,21,10-19 anys,1478
2021,01,04,21,20-29 anys,1330
2021,01,04,21,30-39 anys,1153
2021,01,04,21,40-49 anys,1687
2021,01,04,21,50-59 anys,1531
2021,01,04,21,60-69 anys,1264
2021,01,04,21,>70 anys,2213
2021,01,05,22,0-9 anys,524
2021,01,05,22,10-19 anys,592
2021,01,05,22,20-29 anys,502
2021,01,05,22,30-39 anys,527
2021,01,05,22,40-49 anys,773
2021,01,05,22,50-59 anys,771
2021,01,05,22,60-69 anys,543
2021,01,05,22,>70 anys,451
2021,01,05,23,0-9 anys,2640
2021,01,05,23,10-19 anys,3112
2021,01,05,23,20-29 anys,2650
2021,01,05,23,30-39 anys,2613
2021,01,05,23,40-49 anys,3759
2021,01,05,23,50-59 anys,3302
2021,01,05,23,60-69 anys,2519
2021,01,05,23,>70 anys,3894
2021,01,05,24,0-9 anys,1632
2021,01,05,24,10-19 anys,2158
2021,01,05,24,20-29 anys,1958
2021,01,05,24,30-39 anys,1564
2021,01,05,24,40-49 anys,2202
2021,01,05,24,50-59 anys,2379
2021,01,05,24,60-69 anys,1701
2021,01,05,24,>70 anys,2562
2021,01,05,25,0-9 anys,2330
2021,01,05,25,10-19 anys,3244
2021,01,05,25,20-29 anys,3166
2021,01,05,25,30-39 anys,2829
2021,01,05,25,40-49 anys,3624
2021,01,05,25,50-59 anys,3479
2021,01,05,25,60-69 anys,2775
2021,01,05,25,>70 anys,4140
2021,01,05,26,0-9 anys,4046
2021,01,05,26,10-19 anys,5211
2021,01,05,26,20-29 anys,5971
2021,01,05,26,30-39 anys,5482
2021,01,05,26,40-49 anys,6389
2021,01,05,26,50-59 anys,6811
2021,01,05,26,60-69 anys,5190
2021,01,05,26,>70 anys,7672
2021,01,05,27,0-9 anys,2589
2021,01,05,27,10-19 anys,3012
2021,01,05,27,20-29 anys,3682
2021,01,05,27,30-39 anys,4196
2021,01,05,27,40-49 anys,4319
2021,01,05,27,50-59 anys,4066
2021,01,05,27,60-69 anys,3286
2021,01,05,27,>70 anys,4465
2021,01,06,28,0-9 anys,1300
2021,01,06,28,10-19 anys,1555
2021,01,06,28,20-29 anys,1794
2021,01,06,28,30-39 anys,2333
2021,01,06,28,40-49 anys,2555
2021,01,06,28,50-59 anys,2158
2021,01,06,28,60-69 anys,1723
2021,01,06,28,>70 anys,2687
2021,01,06,29,0-9 anys,614
2021,01,06,29,10-19 anys,696
2021,01,06,29,20-29 anys,857
2021,01,06,29,30-39 anys,1111
2021,01,06,29,40-49 anys,1338
2021,01,06,29,50-59 anys,1076
2021,01,06,29,60-69 anys,839
2021,01,06,29,>70 anys,1056
2021,01,06,30,0-9 anys,1096
2021,01,06,30,10-19 anys,1162
2021,01,06,30,20-29 anys,1403
2021,01,06,30,30-39 anys,2047
2021,01,06,30,40-49 anys,2024
2021,01,06,30,50-59 anys,1599
2021,01,06,30,60-69 anys,1537
2021,01,06,30,>70 anys,2376
2021,01,06,31,0-9 anys,3853
2021,01,06,31,10-19 anys,3458
2021,01,06,31,20-29 anys,6587
2021,01,06,31,30-39 anys,9885
2021,01,06,31,40-49 anys,8402
2021,01,06,31,50-59 anys,6095
2021,01,06,31,60-69 anys,4767
2021,01,06,31,>70 anys,6448
2021,01,06,32,0-9 anys,2617
2021,01,06,32,10-19 anys,2482
2021,01,06,32,20-29 anys,4175
2021,01,06,32,30-39 anys,5645
2021,01,06,32,40-49 anys,5346
2021,01,06,32,50-59 anys,4415
2021,01,06,32,60-69 anys,4201
2021,01,06,32,>70 anys,5873
2021,01,07,33,0-9 anys,1764
2021,01,07,33,10-19 anys,1867
2021,01,07,33,20-29 anys,2868
2021,01,07,33,30-39 anys,3935
2021,01,07,33,40-49 anys,3878
2021,01,07,33,50-59 anys,3426
2021,01,07,33,60-69 anys,3080
2021,01,07,33,>70 anys,4590
2021,01,07,34,0-9 anys,694
2021,01,07,34,10-19 anys,764
2021,01,07,34,20-29 anys,1030
2021,01,07,34,30-39 anys,1495
2021,01,07,34,40-49 anys,1449
2021,01,07,34,50-59 anys,1262
2021,01,07,34,60-69 anys,1060
2021,01,07,34,>70 anys,1405
2021,01,07,35,0-9 anys,2912
2021,01,07,35,10-19 anys,3003
2021,01,07,35,20-29 anys,4120
2021,01,07,35,30-39 anys,5587
2021,01,07,35,40-49 anys,6073
2021,01,07,35,50-59 anys,5180
2021,01,07,35,60-69 anys,4124
2021,01,07,35,>70 anys,5878
2021,01,07,36,0-9 anys,752
2021,01,07,36,10-19 anys,991
2021,01,07,36,20-29 anys,899
2021,01,07,36,30-39 anys,1054
2021,01,07,36,40-49 anys,1530
