Data_Referencia,Codi_Ciutat,Codi_Districte,Codi_Barri,Educacio,Valor
2017,01,01,04,"Estudis primaris, certificat d'escolaritat, EGB",3663
2017,01,01,04,"Estudis universitaris, CFGS grau superior",8172
2017,01,01,04,No consta,232
2017,01,01,04,Sense estudis,419
2017,01,02,05,"Batxillerat elemental, graduat escolar, ESO, FPI",5190
2017,01,02,05,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7656
2017,01,02,05,"Estudis primaris, certificat d'escolaritat, EGB",3736
2017,01,02,05,"Estudis universitaris, CFGS grau superior",10746
2017,01,02,05,No consta,366
2017,01,02,05,Sense estudis,473
2017,01,02,06,"Batxillerat elemental, graduat escolar, ESO, FPI",8895
2017,01,02,06,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",12170
2017,01,02,06,"Estudis primaris, certificat d'escolaritat, EGB",6703
2017,01,02,06,"Estudis universitaris, CFGS grau superior",16582
2017,01,02,06,No consta,545
2017,01,02,06,Sense estudis,988
2017,01,02,07,"Batxillerat elemental, graduat escolar, ESO, FPI",4991
2017,01,02,07,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9968
2017,01,02,07,"Estudis primaris, certificat d'escolaritat, EGB",3170
2017,01,02,07,"Estudis universitaris, CFGS grau superior",19417
2017,01,02,07,No consta,546
2017,01,02,07,Sense estudis,381
2017,01,02,08,"Batxillerat elemental, graduat escolar, ESO, FPI",5463
2017,01,02,08,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",10090
2017,01,02,08,"Estudis primaris, certificat d'escolaritat, EGB",3513
2017,01,02,08,"Estudis universitaris, CFGS grau superior",17479
2017,01,02,08,No consta,424
2017,01,02,08,Sense estudis,460
2017,01,02,09,"Batxillerat elemental, graduat escolar, ESO, FPI",8722
2017,01,02,09,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",13988
2017,01,02,09,"Estudis primaris, certificat d'escolaritat, EGB",6241
2017,01,02,09,"Estudis universitaris, CFGS grau superior",21370
2017,01,02,09,No consta,607
2017,01,02,09,Sense estudis,686
2017,01,02,10,"Batxillerat elemental, graduat escolar, ESO, FPI",6704
2017,01,02,10,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8781
2017,01,02,10,"Estudis primaris, certificat d'escolaritat, EGB",5419
2017,01,02,10,"Estudis universitaris, CFGS grau superior",12067
2017,01,02,10,No consta,468
2017,01,02,10,Sense estudis,775
2017,01,03,11,"Batxillerat elemental, graduat escolar, ESO, FPI",8268
2017,01,03,11,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7940
2017,01,03,11,"Estudis primaris, certificat d'escolaritat, EGB",8638
2017,01,03,11,"Estudis universitaris, CFGS grau superior",8978
2017,01,03,11,No consta,523
2017,01,03,11,Sense estudis,1014
2017,01,03,12,"Batxillerat elemental, graduat escolar, ESO, FPI",323
2017,01,03,12,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",118
2017,01,03,12,"Estudis primaris, certificat d'escolaritat, EGB",420
2017,01,03,12,"Estudis universitaris, CFGS grau superior",53
2017,01,03,12,No consta,22
2017,01,03,12,Sense estudis,57
2017,01,03,13,"Batxillerat elemental, graduat escolar, ESO, FPI",7218
2017,01,03,13,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6045
2017,01,03,13,"Estudis primaris, certificat d'escolaritat, EGB",7535
2017,01,03,13,"Estudis universitaris, CFGS grau superior",3755
2017,01,03,13,No consta,598
2017,01,03,13,Sense estudis,972
2017,01,03,14,"Batxillerat elemental, graduat escolar, ESO, FPI",2017
2017,01,03,14,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2324
2017,01,03,14,"Estudis primaris, certificat d'escolaritat, EGB",1728
2017,01,03,14,"Estudis universitaris, CFGS grau superior",2747
2017,01,03,14,No consta,152
2017,01,03,14,Sense estudis,290
2017,01,03,15,"Batxillerat elemental, graduat escolar, ESO, FPI",3104
2017,01,03,15,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3379
2017,01,03,15,"Estudis primaris, certificat d'escolaritat, EGB",2844
2017,01,03,15,"Estudis universitaris, CFGS grau superior",4187
2017,01,03,15,No consta,176
2017,01,03,15,Sense estudis,359
2017,01,03,16,"Batxillerat elemental, graduat escolar, ESO, FPI",4065
2017,01,03,16,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4256
2017,01,03,16,"Estudis primaris, certificat d'escolaritat, EGB",3453
2017,01,03,16,"Estudis universitaris, CFGS grau superior",3726
2017,01,03,16,No consta,218
2017,01,03,16,Sense estudis,524
2017,01,03,17,"Batxillerat elemental, graduat escolar, ESO, FPI",5034
2017,01,03,17,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5199
2017,01,03,17,"Estudis primaris, certificat d'escolaritat, EGB",4743
2017,01,03,17,"Estudis universitaris, CFGS grau superior",5280
2017,01,03,17,No consta,264
2017,01,03,17,Sense estudis,743
2017,01,03,18,"Batxillerat elemental, graduat escolar, ESO, FPI",7674
2017,01,03,18,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9188
2017,01,03,18,"Estudis primaris, certificat d'escolaritat, EGB",6403
2017,01,03,18,"Estudis universitaris, CFGS grau superior",11452
2017,01,03,18,No consta,459
2017,01,03,18,Sense estudis,986
2017,01,04,19,"Batxillerat elemental, graduat escolar, ESO, FPI",6479
2017,01,04,19,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11147
2017,01,04,19,"Estudis primaris, certificat d'escolaritat, EGB",4512
2017,01,04,19,"Estudis universitaris, CFGS grau superior",16922
2017,01,04,19,No consta,515
2017,01,04,19,Sense estudis,612
2017,01,04,20,"Batxillerat elemental, graduat escolar, ESO, FPI",3679
2017,01,04,20,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5658
2017,01,04,20,"Estudis primaris, certificat d'escolaritat, EGB",2924
2017,01,04,20,"Estudis universitaris, CFGS grau superior",7871
2017,01,04,20,No consta,279
2017,01,04,20,Sense estudis,486
2017,01,04,21,"Batxillerat elemental, graduat escolar, ESO, FPI",1166
2017,01,04,21,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2803
2017,01,04,21,"Estudis primaris, certificat d'escolaritat, EGB",572
2017,01,04,21,"Estudis universitaris, CFGS grau superior",5155
2017,01,04,21,No consta,272
2017,01,04,21,Sense estudis,31
2017,01,05,22,"Batxillerat elemental, graduat escolar, ESO, FPI",601
2017,01,05,22,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1087
2017,01,05,22,"Estudis primaris, certificat d'escolaritat, EGB",356
2017,01,05,22,"Estudis universitaris, CFGS grau superior",1554
2017,01,05,22,No consta,101
2017,01,05,22,Sense estudis,57
2017,01,05,23,"Batxillerat elemental, graduat escolar, ESO, FPI",2482
2017,01,05,23,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5537
2017,01,05,23,"Estudis primaris, certificat d'escolaritat, EGB",1485
2017,01,05,23,"Estudis universitaris, CFGS grau superior",10051
2017,01,05,23,No consta,510
2017,01,05,23,Sense estudis,181
2017,01,05,24,"Batxillerat elemental, graduat escolar, ESO, FPI",1344
2017,01,05,24,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4124
2017,01,05,24,"Estudis primaris, certificat d'escolaritat, EGB",674
2017,01,05,24,"Estudis universitaris, CFGS grau superior",7049
2017,01,05,24,No consta,342
2017,01,05,24,Sense estudis,28
2017,01,05,25,"Batxillerat elemental, graduat escolar, ESO, FPI",2511
2017,01,05,25,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6464
2017,01,05,25,"Estudis primaris, certificat d'escolaritat, EGB",1332
2017,01,05,25,"Estudis universitaris, CFGS grau superior",10535
2017,01,05,25,No consta,430
2017,01,05,25,Sense estudis,122
2017,01,05,26,"Batxillerat elemental, graduat escolar, ESO, FPI",4502
2017,01,05,26,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11856
2017,01,05,26,"Estudis primaris, certificat d'escolaritat, EGB",2302
2017,01,05,26,"Estudis universitaris, CFGS grau superior",20486
2017,01,05,26,No consta,866
2017,01,05,26,Sense estudis,174
2017,01,05,27,"Batxillerat elemental, graduat escolar, ESO, FPI",3252
2017,01,05,27,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7335
2017,01,05,27,"Estudis primaris, certificat d'escolaritat, EGB",1563
2017,01,05,27,"Estudis universitaris, CFGS grau superior",12227
2017,01,05,27,No consta,431
2017,01,05,27,Sense estudis,163
2017,01,06,28,"Batxillerat elemental, graduat escolar, ESO, FPI",2463
2017,01,06,28,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3727
2017,01,06,28,"Estudis primaris, certificat d'escolaritat, EGB",1565
2017,01,06,28,"Estudis universitaris, CFGS grau superior",5268
2017,01,06,28,No consta,207
2017,01,06,28,Sense estudis,279
2017,01,06,29,"Batxillerat elemental, graduat escolar, ESO, FPI",1407
2017,01,06,29,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1753
2017,01,06,29,"Estudis primaris, certificat d'escolaritat, EGB",1044
2017,01,06,29,"Estudis universitaris, CFGS grau superior",1882
2017,01,06,29,No consta,81
2017,01,06,29,Sense estudis,184
2017,01,06,30,"Batxillerat elemental, graduat escolar, ESO, FPI",2002
2017,01,06,30,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3188
2017,01,06,30,"Estudis primaris, certificat d'escolaritat, EGB",1376
2017,01,06,30,"Estudis universitaris, CFGS grau superior",4559
2017,01,06,30,No consta,133
2017,01,06,30,Sense estudis,177
2017,01,06,31,"Batxillerat elemental, graduat escolar, ESO, FPI",6907
2017,01,06,31,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11139
2017,01,06,31,"Estudis primaris, certificat d'escolaritat, EGB",5582
2017,01,06,31,"Estudis universitaris, CFGS grau superior",19586
2017,01,06,31,No consta,496
2017,01,06,31,Sense estudis,844
2017,01,06,32,"Batxillerat elemental, graduat escolar, ESO, FPI",5347
2017,01,06,32,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8310
2017,01,06,32,"Estudis primaris, certificat d'escolaritat, EGB",3632
2017,01,06,32,"Estudis universitaris, CFGS grau superior",11996
2017,01,06,32,No consta,317
2017,01,06,32,Sense estudis,523
2017,01,07,33,"Batxillerat elemental, graduat escolar, ESO, FPI",4872
2017,01,07,33,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6284
2017,01,07,33,"Estudis primaris, certificat d'escolaritat, EGB",3508
2017,01,07,33,"Estudis universitaris, CFGS grau superior",7096
2017,01,07,33,No consta,273
2017,01,07,33,Sense estudis,661
2017,01,07,34,"Batxillerat elemental, graduat escolar, ESO, FPI",1913
2017,01,07,34,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1986
2017,01,07,34,"Estudis primaris, certificat d'escolaritat, EGB",1527
2017,01,07,34,"Estudis universitaris, CFGS grau superior",2046
2017,01,07,34,No consta,105
2017,01,07,34,Sense estudis,299
2017,01,07,35,"Batxillerat elemental, graduat escolar, ESO, FPI",7110
2017,01,07,35,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",8963
2017,01,07,35,"Estudis primaris, certificat d'escolaritat, EGB",5144
2017,01,07,35,"Estudis universitaris, CFGS grau superior",9162
2017,01,07,35,No consta,416
2017,01,07,35,Sense estudis,812
2017,01,07,36,"Batxillerat elemental, graduat escolar, ESO, FPI",1807
2017,01,07,36,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2258
2017,01,07,36,"Estudis primaris, certificat d'escolaritat, EGB",1168
2017,01,07,36,"Estudis universitaris, CFGS grau superior",2425
2017,01,07,36,No consta,124
2017,01,07,36,Sense estudis,176
2017,01,07,37,"Batxillerat elemental, graduat escolar, ESO, FPI",8526
2017,01,07,37,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5786
2017,01,07,37,"Estudis primaris, certificat d'escolaritat, EGB",7437
2017,01,07,37,"Estudis universitaris, CFGS grau superior",3367
2017,01,07,37,No consta,502
2017,01,07,37,Sense estudis,1573
2017,01,07,38,"Batxillerat elemental, graduat escolar, ESO, FPI",2934
2017,01,07,38,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2346
2017,01,07,38,"Estudis primaris, certificat d'escolaritat, EGB",2509
2017,01,07,38,"Estudis universitaris, CFGS grau superior",1652
2017,01,07,38,No consta,140
2017,01,07,38,Sense estudis,481
2017,01,07,39,"Batxillerat elemental, graduat escolar, ESO, FPI",1589
2017,01,07,39,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1417
2017,01,07,39,"Estudis primaris, certificat d'escolaritat, EGB",1347
2017,01,07,39,"Estudis universitaris, CFGS grau superior",1145
2017,01,07,39,No consta,101
2017,01,07,39,Sense estudis,356
2017,01,07,40,"Batxillerat elemental, graduat escolar, ESO, FPI",1069
2017,01,07,40,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1120
2017,01,07,40,"Estudis primaris, certificat d'escolaritat, EGB",888
2017,01,07,40,"Estudis universitaris, CFGS grau superior",1074
2017,01,07,40,No consta,41
2017,01,07,40,Sense estudis,297
2017,01,07,41,"Batxillerat elemental, graduat escolar, ESO, FPI",1077
2017,01,07,41,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1347
2017,01,07,41,"Estudis primaris, certificat d'escolaritat, EGB",883
2017,01,07,41,"Estudis universitaris, CFGS grau superior",1498
2017,01,07,41,No consta,86
2017,01,07,41,Sense estudis,135
2017,01,07,42,"Batxillerat elemental, graduat escolar, ESO, FPI",131
2017,01,07,42,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",116
2017,01,07,42,"Estudis primaris, certificat d'escolaritat, EGB",94
2017,01,07,42,"Estudis universitaris, CFGS grau superior",150
2017,01,07,42,No consta,0
2017,01,07,42,Sense estudis,22
2017,01,07,43,"Batxillerat elemental, graduat escolar, ESO, FPI",5511
2017,01,07,43,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6072
2017,01,07,43,"Estudis primaris, certificat d'escolaritat, EGB",5035
2017,01,07,43,"Estudis universitaris, CFGS grau superior",5239
2017,01,07,43,No consta,274
2017,01,07,43,Sense estudis,1014
2017,01,08,44,"Batxillerat elemental, graduat escolar, ESO, FPI",5818
2017,01,08,44,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5831
2017,01,08,44,"Estudis primaris, certificat d'escolaritat, EGB",4667
2017,01,08,44,"Estudis universitaris, CFGS grau superior",4821
2017,01,08,44,No consta,303
2017,01,08,44,Sense estudis,880
2017,01,08,45,"Batxillerat elemental, graduat escolar, ESO, FPI",5889
2017,01,08,45,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5224
2017,01,08,45,"Estudis primaris, certificat d'escolaritat, EGB",5578
2017,01,08,45,"Estudis universitaris, CFGS grau superior",3595
2017,01,08,45,No consta,277
2017,01,08,45,Sense estudis,1145
2017,01,08,46,"Batxillerat elemental, graduat escolar, ESO, FPI",3691
2017,01,08,46,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3074
2017,01,08,46,"Estudis primaris, certificat d'escolaritat, EGB",3627
2017,01,08,46,"Estudis universitaris, CFGS grau superior",1833
2017,01,08,46,No consta,225
2017,01,08,46,Sense estudis,819
2017,01,08,47,"Batxillerat elemental, graduat escolar, ESO, FPI",628
2017,01,08,47,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",339
2017,01,08,47,"Estudis primaris, certificat d'escolaritat, EGB",653
2017,01,08,47,"Estudis universitaris, CFGS grau superior",170
2017,01,08,47,No consta,56
2017,01,08,47,Sense estudis,108
2017,01,08,48,"Batxillerat elemental, graduat escolar, ESO, FPI",3663
2017,01,08,48,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3268
2017,01,08,48,"Estudis primaris, certificat d'escolaritat, EGB",3149
2017,01,08,48,"Estudis universitaris, CFGS grau superior",2292
2017,01,08,48,No consta,197
2017,01,08,48,Sense estudis,629
2017,01,08,49,"Batxillerat elemental, graduat escolar, ESO, FPI",1923
2017,01,08,49,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1146
2017,01,08,49,"Estudis primaris, certificat d'escolaritat, EGB",1839
2017,01,08,49,"Estudis universitaris, CFGS grau superior",687
2017,01,08,49,No consta,115
2017,01,08,49,Sense estudis,309
2017,01,08,50,"Batxillerat elemental, graduat escolar, ESO, FPI",4329
2017,01,08,50,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2351
2017,01,08,50,"Estudis primaris, certificat d'escolaritat, EGB",4354
2017,01,08,50,"Estudis universitaris, CFGS grau superior",1151
2017,01,08,50,No consta,239
2017,01,08,50,Sense estudis,709
2017,01,08,51,"Batxillerat elemental, graduat escolar, ESO, FPI",3328
2017,01,08,51,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2140
2017,01,08,51,"Estudis primaris, certificat d'escolaritat, EGB",3192
2017,01,08,51,"Estudis universitaris, CFGS grau superior",1178
2017,01,08,51,No consta,182
2017,01,08,51,Sense estudis,631
2017,01,08,52,"Batxillerat elemental, graduat escolar, ESO, FPI",6937
2017,01,08,52,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4908
2017,01,08,52,"Estudis primaris, certificat d'escolaritat, EGB",6482
2017,01,08,52,"Estudis universitaris, CFGS grau superior",2666
2017,01,08,52,No consta,380
2017,01,08,52,Sense estudis,1481
2017,01,08,53,"Batxillerat elemental, graduat escolar, ESO, FPI",2123
2017,01,08,53,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1043
2017,01,08,53,"Estudis primaris, certificat d'escolaritat, EGB",1985
2017,01,08,53,"Estudis universitaris, CFGS grau superior",458
2017,01,08,53,No consta,133
2017,01,08,53,Sense estudis,393
2017,01,08,54,"Batxillerat elemental, graduat escolar, ESO, FPI",729
2017,01,08,54,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",334
2017,01,08,54,"Estudis primaris, certificat d'escolaritat, EGB",843
2017,01,08,54,"Estudis universitaris, CFGS grau superior",198
2017,01,08,54,No consta,84
2017,01,08,54,Sense estudis,100
2017,01,08,55,"Batxillerat elemental, graduat escolar, ESO, FPI",2860
2017,01,08,55,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1388
2017,01,08,55,"Estudis primaris, certificat d'escolaritat, EGB",3216
2017,01,08,55,"Estudis universitaris, CFGS grau superior",559
2017,01,08,55,No consta,180
2017,01,08,55,Sense estudis,350
2017,01,08,56,"Batxillerat elemental, graduat escolar, ESO, FPI",377
2017,01,08,56,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",141
2017,01,08,56,"Estudis primaris, certificat d'escolaritat, EGB",405
2017,01,08,56,"Estudis universitaris, CFGS grau superior",95
2017,01,08,56,No consta,24
2017,01,08,56,Sense estudis,63
2017,01,09,57,"Batxillerat elemental, graduat escolar, ESO, FPI",2637
2017,01,09,57,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1487
2017,01,09,57,"Estudis primaris, certificat d'escolaritat, EGB",2848
2017,01,09,57,"Estudis universitaris, CFGS grau superior",774
2017,01,09,57,No consta,171
2017,01,09,57,Sense estudis,343
2017,01,09,58,"Batxillerat elemental, graduat escolar, ESO, FPI",759
2017,01,09,58,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",305
2017,01,09,58,"Estudis primaris, certificat d'escolaritat, EGB",738
2017,01,09,58,"Estudis universitaris, CFGS grau superior",121
2017,01,09,58,No consta,54
2017,01,09,58,Sense estudis,99
2017,01,09,59,"Batxillerat elemental, graduat escolar, ESO, FPI",3245
2017,01,09,59,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2076
2017,01,09,59,"Estudis primaris, certificat d'escolaritat, EGB",2985
2017,01,09,59,"Estudis universitaris, CFGS grau superior",1307
2017,01,09,59,No consta,202
2017,01,09,59,Sense estudis,402
2017,01,09,60,"Batxillerat elemental, graduat escolar, ESO, FPI",12180
2017,01,09,60,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",13528
2017,01,09,60,"Estudis primaris, certificat d'escolaritat, EGB",9439
2017,01,09,60,"Estudis universitaris, CFGS grau superior",11784
2017,01,09,60,No consta,680
2017,01,09,60,Sense estudis,1331
2017,01,09,61,"Batxillerat elemental, graduat escolar, ESO, FPI",6490
2017,01,09,61,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6890
2017,01,09,61,"Estudis primaris, certificat d'escolaritat, EGB",5091
2017,01,09,61,"Estudis universitaris, CFGS grau superior",5872
2017,01,09,61,No consta,311
2017,01,09,61,Sense estudis,733
2017,01,09,62,"Batxillerat elemental, graduat escolar, ESO, FPI",3006
2017,01,09,62,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3386
2017,01,09,62,"Estudis primaris, certificat d'escolaritat, EGB",2265
2017,01,09,62,"Estudis universitaris, CFGS grau superior",2953
2017,01,09,62,No consta,194
2017,01,09,62,Sense estudis,437
2017,01,09,63,"Batxillerat elemental, graduat escolar, ESO, FPI",4731
2017,01,09,63,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5404
2017,01,09,63,"Estudis primaris, certificat d'escolaritat, EGB",3603
2017,01,09,63,"Estudis universitaris, CFGS grau superior",4840
2017,01,09,63,No consta,265
2017,01,09,63,Sense estudis,521
2017,01,10,64,"Batxillerat elemental, graduat escolar, ESO, FPI",7639
2017,01,10,64,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9050
2017,01,10,64,"Estudis primaris, certificat d'escolaritat, EGB",5854
2017,01,10,64,"Estudis universitaris, CFGS grau superior",9968
2017,01,10,64,No consta,438
2017,01,10,64,Sense estudis,848
2017,01,10,65,"Batxillerat elemental, graduat escolar, ESO, FPI",5778
2017,01,10,65,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",6333
2017,01,10,65,"Estudis primaris, certificat d'escolaritat, EGB",4259
2017,01,10,65,"Estudis universitaris, CFGS grau superior",6115
2017,01,10,65,No consta,372
2017,01,10,65,Sense estudis,575
2017,01,10,66,"Batxillerat elemental, graduat escolar, ESO, FPI",2668
2017,01,10,66,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3449
2017,01,10,66,"Estudis primaris, certificat d'escolaritat, EGB",2112
2017,01,10,66,"Estudis universitaris, CFGS grau superior",4529
2017,01,10,66,No consta,163
2017,01,10,66,Sense estudis,284
2017,01,10,67,"Batxillerat elemental, graduat escolar, ESO, FPI",985
2017,01,10,67,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",1941
2017,01,10,67,"Estudis primaris, certificat d'escolaritat, EGB",506
2017,01,10,67,"Estudis universitaris, CFGS grau superior",4107
2017,01,10,67,No consta,200
2017,01,10,67,Sense estudis,42
2017,01,10,68,"Batxillerat elemental, graduat escolar, ESO, FPI",5962
2017,01,10,68,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7239
2017,01,10,68,"Estudis primaris, certificat d'escolaritat, EGB",4690
2017,01,10,68,"Estudis universitaris, CFGS grau superior",9123
2017,01,10,68,No consta,424
2017,01,10,68,Sense estudis,737
2017,01,10,69,"Batxillerat elemental, graduat escolar, ESO, FPI",1948
2017,01,10,69,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2692
2017,01,10,69,"Estudis primaris, certificat d'escolaritat, EGB",1421
2017,01,10,69,"Estudis universitaris, CFGS grau superior",4353
2017,01,10,69,No consta,193
2017,01,10,69,Sense estudis,239
2017,01,10,70,"Batxillerat elemental, graduat escolar, ESO, FPI",5846
2017,01,10,70,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3688
2017,01,10,70,"Estudis primaris, certificat d'escolaritat, EGB",6328
2017,01,10,70,"Estudis universitaris, CFGS grau superior",2168
2017,01,10,70,No consta,399
2017,01,10,70,Sense estudis,1100
2017,01,10,71,"Batxillerat elemental, graduat escolar, ESO, FPI",4491
2017,01,10,71,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4462
2017,01,10,71,"Estudis primaris, certificat d'escolaritat, EGB",3593
2017,01,10,71,"Estudis universitaris, CFGS grau superior",4087
2017,01,10,71,No consta,278
2017,01,10,71,Sense estudis,556
2017,01,10,72,"Batxillerat elemental, graduat escolar, ESO, FPI",6193
2017,01,10,72,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5655
2017,01,10,72,"Estudis primaris, certificat d'escolaritat, EGB",5385
2017,01,10,72,"Estudis universitaris, CFGS grau superior",4275
2017,01,10,72,No consta,368
2017,01,10,72,Sense estudis,915
2017,01,10,73,"Batxillerat elemental, graduat escolar, ESO, FPI",7393
2017,01,10,73,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",5728
2017,01,10,73,"Estudis primaris, certificat d'escolaritat, EGB",6856
2017,01,10,73,"Estudis universitaris, CFGS grau superior",3306
2017,01,10,73,No consta,434
2017,01,10,73,Sense estudis,1282
2018,01,01,01,"Batxillerat elemental, graduat escolar, ESO, FPI",9788
2018,01,01,01,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7509
2018,01,01,01,"Estudis primaris, certificat d'escolaritat, EGB",11756
2018,01,01,01,"Estudis universitaris, CFGS grau superior",10569
2018,01,01,01,No consta,619
2018,01,01,01,Sense estudis,797
2018,01,01,02,"Batxillerat elemental, graduat escolar, ESO, FPI",2951
2018,01,01,02,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",3444
2018,01,01,02,"Estudis primaris, certificat d'escolaritat, EGB",2872
2018,01,01,02,"Estudis universitaris, CFGS grau superior",5914
2018,01,01,02,No consta,107
2018,01,01,02,Sense estudis,263
2018,01,01,03,"Batxillerat elemental, graduat escolar, ESO, FPI",3257
2018,01,01,03,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",2846
2018,01,01,03,"Estudis primaris, certificat d'escolaritat, EGB",2946
2018,01,01,03,"Estudis universitaris, CFGS grau superior",3887
2018,01,01,03,No consta,147
2018,01,01,03,Sense estudis,485
2018,01,01,04,"Batxillerat elemental, graduat escolar, ESO, FPI",3527
2018,01,01,04,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",4394
2018,01,01,04,"Estudis primaris, certificat d'escolaritat, EGB",3515
2018,01,01,04,"Estudis universitaris, CFGS grau superior",8244
2018,01,01,04,No consta,218
2018,01,01,04,Sense estudis,369
2018,01,02,05,"Batxillerat elemental, graduat escolar, ESO, FPI",5217
2018,01,02,05,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",7578
2018,01,02,05,"Estudis primaris, certificat d'escolaritat, EGB",3611
2018,01,02,05,"Estudis universitaris, CFGS grau superior",11016
2018,01,02,05,No consta,343
2018,01,02,05,Sense estudis,423
2018,01,02,06,"Batxillerat elemental, graduat escolar, ESO, FPI",8987
2018,01,02,06,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",11966
2018,01,02,06,"Estudis primaris, certificat d'escolaritat, EGB",6341
2018,01,02,06,"Estudis universitaris, CFGS grau superior",17253
2018,01,02,06,No consta,453
2018,01,02,06,Sense estudis,869
2018,01,02,07,"Batxillerat elemental, graduat escolar, ESO, FPI",5026
2018,01,02,07,"Batxillerat superior, BUP, COU, FPII, CFGM grau mitjà",9757
2018,01,02,07,"Estudis primaris, certificat d'escolaritat, EGB",3008
2018,01,02,07,"Estudis universitaris, CFGS grau superior",19624
2018,01,02,07,No consta,487
2018,01,02,07,Sense estudis,312
2018,01,02,08,"Batxillerat elemental, graduat escolar, ESO, FPI",5457
